ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 41 52	Mr. Bingley	53	6.0	Bingley	41	52
T1	ENT 80 83	His	53	6.0	Bingley	80	83
T2	ENT 80 90	His friend	53	1.0	Darcy	80	90
T3	ENT 100 103	him	53	6.0	Bingley	100	103
T4	ENT 121 127	London	53	-1.0	NONE	121	127
T5	ENT 148 152	home	53	-1.0	NONE	148	152
T6	ENT 172 174	He	53	6.0	Bingley	172	174
T7	ENT 184 188	them	53	24.0	Bennets	184	188
T8	ENT 242 253	Mrs. Bennet	53	3.0	Mrs. Bennet	242	253
T9	ENT 262 265	him	53	6.0	Bingley	262	265
T10	ENT 279 283	them	53	24.0	Bennets	279	283
T11	ENT 327 329	he	53	6.0	Bingley	327	329
T12	ENT 340 347	himself	53	6.0	Bingley	340	347
T13	ENT 400 403	she	53	3.0	Mrs. Bennet	400	403
T14	ENT 444 446	He	53	6.0	Bingley	444	446
T15	ENT 509 512	she	53	3.0	Mrs. Bennet	509	512
T16	ENT 524 527	him	53	6.0	Bingley	524	527
T17	ENT 582 586	them	53	31.0	collective	582	586
T18	ENT 626 628	he	53	6.0	Bingley	626	628
T19	ENT 674 677	her	53			674	677
T20	ENT 718 720	He	53	6.0	Bingley	718	720
T21	ENT 760 770	the ladies	53			760	770
T22	ENT 784 788	them	53			784	788
T23	ENT 806 817	Mrs. Bennet	53	3.0	Mrs. Bennet	806	817
T24	ENT 821 824	her	53			821	824
T25	ENT 821 841	her daughter 's room	53			821	841
T26	ENT 847 850	her	53	3.0	Mrs. Bennet	847	850
T27	ENT 876 879	her	53			876	879
T28	ENT 917 924	My dear	53	2.0	Jane	917	924
T29	ENT 925 929	Jane	53			925	929
T30	ENT 960 962	He	53	6.0	Bingley	960	962
T31	ENT 974 985	Mr. Bingley	53	6.0	Bingley	974	985
T32	ENT 996 998	He	53	6.0	Bingley	996	998
T33	ENT 1046 1051	Sarah	53	27.0	OTHER	1046	1051
T34	ENT 1062 1073	Miss Bennet	53	2.0	Jane	1062	1073
T35	ENT 1097 1100	her	53	2.0	Jane	1097	1100
T36	ENT 1109 1112	her	53	2.0	Jane	1109	1112
T37	ENT 1131 1141	Miss Lizzy	53	0.0	Elizabeth	1131	1141
T38	ENT 1158 1160	We	53	31.0	collective	1158	1160
T39	ENT 1202 1206	Jane	53	2.0	Jane	1202	1206
T40	ENT 1227 1232	Kitty	53	18.0	Kitty	1227	1232
T41	ENT 1270 1273	she	53	18.0	Kitty	1270	1273
T42	ENT 1282 1288	stairs	53	-1.0	NONE	1282	1288
T43	ENT 1324 1329	Kitty	53	18.0	Kitty	1324	1329
T44	ENT 1341 1344	she	53	18.0	Kitty	1341	1344
T45	ENT 1431 1434	her	53	2.0	Jane	1431	1434
T46	ENT 1431 1441	her mother	53	3.0	Mrs. Bennet	1431	1441
T47	ENT 1453 1457	Jane	53	2.0	Jane	1453	1457
T48	ENT 1510 1513	her	53	2.0	Jane	1510	1513
T49	ENT 1510 1521	her sisters	53	24.0	Bennets	1510	1521
T50	ENT 1548 1552	them	53	31.0	collective	1548	1552
T51	ENT 1556 1566	themselves	53	31.0	collective	1556	1566
T52	ENT 1614 1624	Mr. Bennet	53	4.0	Mr. Bennet	1614	1624
T53	ENT 1636 1647	the library	53	-1.0	NONE	1636	1647
T54	ENT 1657 1660	his	53	4.0	Mr. Bennet	1657	1660
T55	ENT 1674 1678	Mary	53	19.0	Mary	1674	1678
T56	ENT 1687 1693	stairs	53	-1.0	NONE	1687	1693
T57	ENT 1697 1700	her	53	19.0	Mary	1697	1700
T58	ENT 1761 1772	Mrs. Bennet	53	3.0	Mrs. Bennet	1761	1772
T59	ENT 1800 1809	Elizabeth	53	0.0	Elizabeth	1800	1809
T60	ENT 1814 1823	Catherine	53	18.0	Kitty	1814	1823
T61	ENT 1883 1887	them	53	31.0	collective	1883	1887
T62	ENT 1890 1899	Elizabeth	53	0.0	Elizabeth	1890	1899
T63	ENT 1918 1921	her	53	3.0	Mrs. Bennet	1918	1921
T64	ENT 1941 1946	Kitty	53	18.0	Kitty	1941	1946
T65	ENT 1953 1956	she	53	18.0	Kitty	1953	1956
T66	ENT 2002 2007	mamma	53	3.0	Mrs. Bennet	2002	2007
T67	ENT 2079 2084	child	53	18.0	Kitty	2079	2084
T68	ENT 2124 2127	She	53	3.0	Mrs. Bennet	2124	2127
T69	ENT 2212 2215	she	53	3.0	Mrs. Bennet	2212	2215
T70	ENT 2248 2253	Kitty	53	18.0	Kitty	2248	2253
T71	ENT 2271 2278	my love	53	18.0	Kitty	2271	2278
T72	ENT 2314 2317	her	53	18.0	Kitty	2314	2317
T73	ENT 2325 2333	the room	53	27.0	OTHER	2325	2333
T74	ENT 2336 2340	Jane	53	2.0	Jane	2336	2340
T75	ENT 2366 2375	Elizabeth	53	0.0	Elizabeth	2366	2375
T76	ENT 2388 2391	her	53	2.0	Jane	2388	2391
T77	ENT 2429 2432	her	53	2.0	Jane	2429	2432
T78	ENT 2449 2452	she	53	0.0	Elizabeth	2449	2452
T79	ENT 2500 2511	Mrs. Bennet	53	3.0	Mrs. Bennet	2500	2511
T80	ENT 2553 2558	Lizzy	53	0.0	Elizabeth	2553	2558
T81	ENT 2601 2610	Elizabeth	53	0.0	Elizabeth	2601	2610
T82	ENT 2633 2635	We	53	31.0	collective	2633	2635
T83	ENT 2654 2658	them	53	31.0	collective	2654	2658
T84	ENT 2662 2672	themselves	53	31.0	collective	2662	2672
T85	ENT 2692 2695	her	53	0.0	Elizabeth	2692	2695
T86	ENT 2692 2702	her mother	53	3.0	Mrs. Bennet	2692	2702
T87	ENT 2716 2719	she	53	0.0	Elizabeth	2716	2719
T88	ENT 2727 2735	the hall	53	-1.0	NONE	2727	2735
