ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	34	0	Elizabeth	11	20
T1	ENT 108 111	her	34	0	Elizabeth	108	111
T2	ENT 119 122	She	34	0	Elizabeth	119	122
T3	ENT 274 277	she	34	0	Elizabeth	274	277
T4	ENT 323 330	herself	34	0	Elizabeth	323	330
T5	ENT 353 356	She	34	0	Elizabeth	353	356
T6	ENT 384 387	her	34	0	Elizabeth	384	387
T7	ENT 430 439	Mr. Darcy	34	1	Darcy	430	439
T8	ENT 460 465	there	34	-1	NONE	460	465
T9	ENT 474 477	her	34	0	Elizabeth	474	477
T10	ENT 504 512	the park	34	-1	NONE	504	512
T11	ENT 515 518	she	34	0	Elizabeth	515	518
T12	ENT 529 537	the lane	34	-1	NONE	529	537
T13	ENT 563 580	the turnpike-road	34	-1	NONE	563	580
T14	ENT 583 598	The park paling	34	-1	NONE	583	598
T15	ENT 640 643	she	34	0	Elizabeth	640	643
T16	ENT 743 751	the lane	34	-1	NONE	743	751
T17	ENT 754 757	she	34	0	Elizabeth	754	757
T18	ENT 844 852	the park	34	-1	NONE	844	852
T19	ENT 876 879	she	34	0	Elizabeth	876	879
T20	ENT 898 902	Kent	34	-1	NONE	898	902
T21	ENT 934 945	the country	34	-1	NONE	934	945
T22	ENT 1009 1012	She	34	0	Elizabeth	1009	1012
T23	ENT 1044 1047	her	34	0	Elizabeth	1044	1047
T24	ENT 1060 1063	she	34	0	Elizabeth	1060	1063
T25	ENT 1084 1095	a gentleman	34	1	Darcy	1084	1095
T26	ENT 1103 1141	the sort of grove which edged the park	34	-1	NONE	1103	1141
T27	ENT 1133 1141	the park	34	-1	NONE	1133	1141
T28	ENT 1144 1146	he	34	1	Darcy	1144	1146
T29	ENT 1196 1205	Mr. Darcy	34	1	Darcy	1196	1205
T30	ENT 1208 1211	she	34	0	Elizabeth	1208	1211
T31	ENT 1242 1265	the person who advanced	34	1	Darcy	1242	1265
T32	ENT 1293 1296	her	34	0	Elizabeth	1293	1296
T33	ENT 1348 1351	her	34	0	Elizabeth	1348	1351
T34	ENT 1359 1362	She	34	0	Elizabeth	1359	1362
T35	ENT 1396 1403	herself	34	0	Elizabeth	1396	1403
T36	ENT 1453 1462	Mr. Darcy	34	1	Darcy	1453	1462
T37	ENT 1465 1468	she	34	0	Elizabeth	1465	1468
T38	ENT 1500 1502	He	34	1	Darcy	1500	1502
T39	ENT 1573 1576	she	34	0	Elizabeth	1573	1576
T40	ENT 1666 1675	the grove	34	-1	NONE	1666	1675
T41	ENT 1818 1832	the plantation	34	-1	NONE	1818	1832
T42	ENT 1932 1941	Elizabeth	34	0	Elizabeth	1932	1941
T43	ENT 1971 1974	her	34	0	Elizabeth	1971	1974
T44	ENT 2159 2162	her	34	0	Elizabeth	2159	2162
T45	ENT 2173 2181	the lane	34	-1	NONE	2173	2181
T46	ENT 2184 2187	she	34	0	Elizabeth	2184	2187
T47	ENT 2222 2229	Rosings	34	-1	NONE	2222	2229
T48	ENT 2310 2315	madam	34	0	Elizabeth	2310	2315
T49	ENT 3086 3095	my charge	34	1	Darcy	3086	3095
T50	ENT 3187 3198	Mr. Bingley	34	6	Bingley	3187	3198
T51	ENT 3204 3215	your sister	34	2	Jane	3204	3215
T52	ENT 3377 3388	Mr. Wickham	34	7	Wickham	3377	3388
T53	ENT 3432 3457	the companion of my youth	34	7	Wickham	3432	3457
T54	ENT 3460 3499	the acknowledged favourite of my father	34	7	Wickham	3460	3499
T55	ENT 3490 3499	my father	34	27	OTHER	3490	3499
T56	ENT 3502 3626	a young man who had scarcely any other dependence than on our patronage , and who had been brought up to expect its exertion	34	7	Wickham	3502	3626
T57	ENT 3576 3626	and who had been brought up to expect its exertion	34	7	Wickham	3576	3626
T58	ENT 3679 3696	two young persons	34	31	collective	3679	3696
T59	ENT 3735 3754	of only a few weeks	34	-1	NONE	3735	3754
T60	ENT 4145 4150	yours	34	0	Elizabeth	4145	4150
T61	ENT 4281 4294	Hertfordshire	34	-1	NONE	4281	4294
T62	ENT 4341 4348	Bingley	34	6	Bingley	4341	4348
T63	ENT 4359 4376	your elder sister	34	2	Jane	4359	4376
T64	ENT 4380 4416	any other young woman in the country	34	2	Jane	4380	4416
T65	ENT 4405 4416	the country	34	6	Bingley	4405	4416
T66	ENT 4467 4478	Netherfield	34	-1	NONE	4467	4478
T67	ENT 4510 4513	his	34	6	Bingley	4510	4513
T68	ENT 4562 4565	him	34	6	Bingley	4562	4565
T69	ENT 4676 4693	Sir William Lucas	34	14	Sir William Lucas	4676	4693
T70	ENT 4727 4734	Bingley	34	6	Bingley	4727	4734
T71	ENT 4752 4763	your sister	34	2	Jane	4752	4763
T72	ENT 4824 4826	He	34	14	Sir William Lucas	4824	4826
T73	ENT 4933 4942	my friend	34	6	Bingley	4933	4942
T74	ENT 5001 5004	his	34	6	Bingley	5001	5004
T75	ENT 5020 5031	Miss Bennet	34	2	Jane	5020	5031
T76	ENT 5072 5075	him	34	6	Bingley	5072	5075
T77	ENT 5078 5089	Your sister	34	2	Jane	5078	5089
T78	ENT 5107 5110	Her	34	2	Jane	5107	5110
T79	ENT 5287 5290	she	34	2	Jane	5287	5290
T80	ENT 5300 5303	his	34	6	Bingley	5300	5303
T81	ENT 5331 5334	she	34	2	Jane	5331	5334
T82	ENT 5491 5502	your sister	34	2	Jane	5491	5502
T83	ENT 5604 5607	her	34	2	Jane	5604	5607
T84	ENT 5711 5722	your sister	34	2	Jane	5711	5722
T85	ENT 5775 5798	the most acute observer	34	27	OTHER	5775	5798
T86	ENT 5835 5838	her	34	2	Jane	5835	5838
T87	ENT 5848 5851	her	34	2	Jane	5848	5851
T88	ENT 5929 5932	her	34	2	Jane	5929	5932
T89	ENT 6089 6092	her	34	2	Jane	6089	6092
T90	ENT 6417 6426	my friend	34	6	Bingley	6417	6426
T91	ENT 6720 6741	your mother 's family	34	24	Bennets	6720	6741
T92	ENT 6873 6880	herself	34	3	Mrs. Bennet	6873	6880
T93	ENT 6886 6912	your three younger sisters	34	24	Bennets	6886	6912
T94	ENT 6940 6951	your father	34	4	Mr. Bennet	6940	6951
T95	ENT 7037 7059	your nearest relations	34	24	Bennets	7037	7059
T96	ENT 7109 7113	them	34	31	collective	7109	7113
T97	ENT 7181 7191	yourselves	34	31	collective	7181	7191
T98	ENT 7287 7304	your elder sister	34	2	Jane	7287	7304
T99	ENT 7443 7454	all parties	34	31	collective	7443	7454
T100	ENT 7548 7557	my friend	34	6	Bingley	7548	7557
T101	ENT 7607 7609	He	34	6	Bingley	7607	7609
T102	ENT 7615 7626	Netherfield	34	-1	NONE	7615	7626
T103	ENT 7631 7637	London	34	-1	NONE	7631	7637
T104	ENT 7785 7788	His	34	6	Bingley	7785	7788
T105	ENT 7785 7796	His sisters	34	28	BingSisters	7785	7796
T106	ENT 7960 7973	their brother	34	6	Bingley	7960	7973
T107	ENT 8007 8010	him	34	6	Bingley	8007	8010
T108	ENT 8023 8029	London	34	-1	NONE	8023	8029
T109	ENT 8032 8034	We	34	31	collective	8032	8034
T110	ENT 8059 8064	there	34	-1	NONE	8059	8064
T111	ENT 8116 8125	my friend	34	6	Bingley	8116	8125
T112	ENT 8271 8274	his	34	6	Bingley	8271	8274
T113	ENT 8441 8452	your sister	34	2	Jane	8441	8452
T114	ENT 8471 8473	He	34	6	Bingley	8471	8473
T115	ENT 8494 8497	her	34	2	Jane	8494	8497
T116	ENT 8508 8511	his	34	6	Bingley	8508	8511
T117	ENT 8568 8575	Bingley	34	6	Bingley	8568	8575
T118	ENT 8655 8658	his	34	6	Bingley	8655	8658
T119	ENT 8677 8680	him	34	6	Bingley	8677	8680
T120	ENT 8700 8702	he	34	6	Bingley	8700	8702
T121	ENT 8716 8723	himself	34	6	Bingley	8716	8723
T122	ENT 8768 8771	him	34	6	Bingley	8768	8771
T123	ENT 8795 8808	Hertfordshire	34	-1	NONE	8795	8808
T124	ENT 9119 9122	him	34	6	Bingley	9119	9122
T125	ENT 9123 9134	your sister	34	2	Jane	9123	9134
T126	ENT 9147 9151	town	34	-1	NONE	9147	9151
T127	ENT 9192 9204	Miss Bingley	34	8	Miss Bingley	9192	9204
T128	ENT 9211 9214	her	34	8	Miss Bingley	9211	9214
T129	ENT 9211 9222	her brother	34	6	Bingley	9211	9222
T130	ENT 9327 9330	his	34	6	Bingley	9327	9330
T131	ENT 9383 9386	him	34	6	Bingley	9383	9386
T132	ENT 9394 9397	her	34	2	Jane	9394	9397
T133	ENT 9623 9634	your sister	34	2	Jane	9623	9634
T134	ENT 9878 9889	Mr. Wickham	34	7	Wickham	9878	9889
T135	ENT 9947 9950	his	34	7	Wickham	9947	9950
T136	ENT 9967 9976	my family	34	31	collective	9967	9976
T137	ENT 9987 9989	he	34	7	Wickham	9987	9989
T138	ENT 10103 10114	one witness	34	27	OTHER	10103	10114
T139	ENT 10142 10153	Mr. Wickham	34	7	Wickham	10142	10153
T140	ENT 10168 10190	a very respectable man	34	27	OTHER	10168	10190
T141	ENT 10157 10259	the son of a very respectable man , who had for many years the management of all the Pemberley estates	34	7	Wickham	10157	10259
T142	ENT 10238 10259	the Pemberley estates	34	7	Wickham	10238	10259
T143	ENT 10305 10308	his	34	27	OTHER	10305	10308
T144	ENT 10334 10343	my father	34	27	OTHER	10334	10343
T145	ENT 10364 10367	him	34	27	OTHER	10364	10367
T146	ENT 10377 10391	George Wickham	34	7	Wickham	10377	10391
T147	ENT 10402 10405	his	34	27	OTHER	10402	10405
T148	ENT 10402 10412	his godson	34	7	Wickham	10402	10412
T149	ENT 10415 10418	his	34	27	OTHER	10415	10418
T150	ENT 10463 10472	My father	34	27	OTHER	10463	10472
T151	ENT 10483 10486	him	34	7	Wickham	10483	10486
T152	ENT 10490 10496	school	34	-1	NONE	10490	10496
T153	ENT 10517 10526	Cambridge	34	-1	NONE	10517	10526
T154	ENT 10561 10564	his	34	7	Wickham	10561	10564
T155	ENT 10561 10575	his own father	34	27	OTHER	10561	10575
T156	ENT 10615 10618	his	34	27	OTHER	10615	10618
T157	ENT 10615 10623	his wife	34	27	OTHER	10615	10623
T158	ENT 10657 10660	him	34	7	Wickham	10657	10660
T159	ENT 10663 10672	gentleman	34	7	Wickham	10663	10672
T160	ENT 10688 10697	My father	34	27	OTHER	10688	10697
T161	ENT 10719 10733	this young man	34	7	Wickham	10719	10733
T162	ENT 10784 10786	he	34	27	OTHER	10784	10786
T163	ENT 10819 10822	him	34	7	Wickham	10819	10822
T164	ENT 10856 10859	his	34	7	Wickham	10856	10859
T165	ENT 10897 10900	him	34	7	Wickham	10897	10900
T166	ENT 10981 10984	him	34	7	Wickham	10981	10984
T167	ENT 11072 11074	he	34	7	Wickham	11072	11074
T168	ENT 11118 11121	his	34	7	Wickham	11118	11121
T169	ENT 11118 11133	his best friend	34	27	OTHER	11118	11133
