ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 28	The two gentlemen	35	31	collective	11	28
T1	ENT 34 41	Rosings	35	-1	NONE	34	41
T2	ENT 65 76	Mr. Collins	35	20	Mr. Collins	65	76
T3	ENT 105 115	the lodges	35	-1	NONE	105	115
T4	ENT 126 130	them	35	31	collective	126	130
T5	ENT 131 134	his	35	20	Mr. Collins	131	134
T6	ENT 351 358	Rosings	35	-1	NONE	351	358
T7	ENT 364 371	Rosings	35	-1	NONE	364	371
T8	ENT 372 374	he	35	20	Mr. Collins	372	374
T9	ENT 402 416	Lady Catherine	35	17	Lady Catherine	402	416
T10	ENT 421 424	her	35	17	Lady Catherine	421	424
T11	ENT 421 433	her daughter	35	32	MissDeBourgh	421	433
T12	ENT 443 446	his	35	20	Mr. Collins	443	446
T13	ENT 510 513	her	35	17	Lady Catherine	510	513
T14	ENT 510 522	her ladyship	35	17	Lady Catherine	510	522
T15	ENT 540 543	she	35	17	Lady Catherine	540	543
T16	ENT 549 556	herself	35	17	Lady Catherine	549	556
T17	ENT 576 579	her	35	17	Lady Catherine	576	579
T18	ENT 604 608	them	35	31	collective	604	608
T19	ENT 626 629	her	35	17	Lady Catherine	626	629
T20	ENT 632 641	Elizabeth	35	0	Elizabeth	632	641
T21	ENT 656 670	Lady Catherine	35	17	Lady Catherine	656	670
T22	ENT 703 706	she	35	0	Elizabeth	703	706
T23	ENT 719 722	she	35	0	Elizabeth	719	722
T24	ENT 765 768	her	35	17	Lady Catherine	765	768
T25	ENT 772 775	her	35	17	Lady Catherine	772	775
T26	ENT 772 788	her future niece	35	0	Elizabeth	772	788
T27	ENT 801 804	she	35	0	Elizabeth	801	804
T28	ENT 839 842	her	35	17	Lady Catherine	839	842
T29	ENT 839 851	her ladyship	35	17	Lady Catherine	839	851
T30	ENT 899 902	she	35	17	Lady Catherine	899	902
T31	ENT 925 928	she	35	17	Lady Catherine	925	928
T32	ENT 973 976	she	35	0	Elizabeth	973	976
T33	ENT 984 991	herself	35	0	Elizabeth	984	991
T34	ENT 994 999	Their	35	31	collective	994	999
T35	ENT 1036 1053	the Rosings party	35	31	collective	1036	1053
T36	ENT 1106 1120	Lady Catherine	35	17	Lady Catherine	1106	1120
T37	ENT 1136 1142	no one	35	27	OTHER	1136	1142
T38	ENT 1161 1168	friends	35	17	Lady Catherine	1161	1168
T39	ENT 1221 1236	these young men	35	31	collective	1221	1236
T40	ENT 1248 1252	them	35	31	collective	1248	1252
T41	ENT 1345 1361	The dear Colonel	35	37	Col Fitzwilliam	1345	1361
T42	ENT 1370 1373	his	35	37	Col Fitzwilliam	1370	1373
T43	ENT 1416 1421	Darcy	35	1	Darcy	1416	1421
T44	ENT 1489 1492	His	35	1	Darcy	1489	1492
T45	ENT 1507 1514	Rosings	35	-1	NONE	1507	1514
T46	ENT 1540 1551	Mr. Collins	35	20	Mr. Collins	1540	1551
T47	ENT 1599 1603	here	35	-1	NONE	1599	1603
T48	ENT 1637 1647	the mother	35	17	Lady Catherine	1637	1647
T49	ENT 1652 1660	daughter	35	32	MissDeBourgh	1652	1660
T50	ENT 1663 1677	Lady Catherine	35	17	Lady Catherine	1663	1677
T51	ENT 1709 1720	Miss Bennet	35	0	Elizabeth	1709	1720
T52	ENT 1782 1789	herself	35	17	Lady Catherine	1782	1789
T53	ENT 1810 1813	she	35	0	Elizabeth	1810	1813
T54	ENT 1833 1837	home	35	-1	NONE	1833	1837
T55	ENT 1854 1857	she	35	17	Lady Catherine	1854	1857
T56	ENT 1913 1924	your mother	35	3	Mrs. Bennet	1913	1924
T57	ENT 1969 1981	Mrs. Collins	35	9	Charlotte	1969	1981
T58	ENT 2057 2070	your ladyship	35	17	Lady Catherine	2057	2070
T59	ENT 2109 2118	Elizabeth	35	0	Elizabeth	2109	2118
T60	ENT 2178 2182	town	35	-1	NONE	2178	2182
T61	ENT 2245 2249	here	35	-1	NONE	2245	2249
T62	ENT 2310 2322	Mrs. Collins	35	9	Charlotte	2310	2322
T63	ENT 2394 2405	Mrs. Bennet	35	3	Mrs. Bennet	2394	2405
T64	ENT 2466 2475	my father	35	4	Mr. Bennet	2466	2475
T65	ENT 2486 2488	He	35	4	Mr. Bennet	2486	2488
T66	ENT 2537 2548	your father	35	4	Mr. Bennet	2537	2548
T67	ENT 2578 2589	your mother	35	3	Mrs. Bennet	2578	2589
T68	ENT 2596 2605	Daughters	35	0	Elizabeth	2596	2605
T69	ENT 2642 2650	a father	35	4	Mr. Bennet	2642	2650
T70	ENT 2755 2761	London	35	-1	NONE	2755	2761
T71	ENT 2779 2784	there	35	-1	NONE	2779	2784
T72	ENT 2821 2827	Dawson	35	27	OTHER	2821	2827
T73	ENT 3072 3077	madam	35	17	Lady Catherine	3072	3077
T74	ENT 3134 3148	Lady Catherine	35	17	Lady Catherine	3134	3148
T75	ENT 3170 3182	Mrs. Collins	35	9	Charlotte	3170	3182
T76	ENT 3199 3208	a servant	35	27	OTHER	3199	3208
T77	ENT 3214 3218	them	35	31	collective	3214	3218
T78	ENT 3286 3301	two young women	35	31	collective	3286	3301
T79	ENT 3321 3331	themselves	35	31	collective	3321	3331
T80	ENT 3384 3392	somebody	35	27	OTHER	3384	3392
T81	ENT 3426 3435	the world	35	-1	NONE	3426	3435
T82	ENT 3460 3471	Young women	35	31	collective	3460	3471
T83	ENT 3565 3573	my niece	35	16	Georgiana	3565	3573
T84	ENT 3574 3583	Georgiana	35	16	Georgiana	3574	3583
T85	ENT 3592 3600	Ramsgate	35	-1	NONE	3592	3600
T86	ENT 3633 3636	her	35	16	Georgiana	3633	3636
T87	ENT 3644 3660	two men-servants	35	27	OTHER	3644	3660
T88	ENT 3669 3672	her	35	16	Georgiana	3669	3672
T89	ENT 3675 3685	Miss Darcy	35	16	Georgiana	3675	3685
T90	ENT 3704 3713	Mr. Darcy	35	27	OTHER	3704	3713
T91	ENT 3688 3728	the daughter of Mr. Darcy , of Pemberley	35	16	Georgiana	3688	3728
T92	ENT 3719 3728	Pemberley	35	16	Georgiana	3719	3728
T93	ENT 3735 3744	Lady Anne	35	27	OTHER	3735	3744
T94	ENT 3873 3877	John	35	27	OTHER	3873	3877
T95	ENT 3883 3899	the young ladies	35	31	collective	3883	3899
T96	ENT 3902 3914	Mrs. Collins	35	9	Charlotte	3902	3914
T97	ENT 4016 4020	them	35	31	collective	4016	4020
T98	ENT 4038 4046	My uncle	35	27	OTHER	4038	4046
T99	ENT 4058 4067	a servant	35	27	OTHER	4058	4067
T100	ENT 4088 4098	Your uncle	35	27	OTHER	4088	4098
T101	ENT 4101 4103	He	35	27	OTHER	4101	4103
T102	ENT 4110 4123	a man-servant	35	27	OTHER	4110	4123
T103	ENT 4131 4133	he	35	27	OTHER	4131	4133
T104	ENT 4160 4168	somebody	35	27	OTHER	4160	4168
T105	ENT 4235 4242	Bromley	35	27	OTHER	4235	4242
T106	ENT 4323 4337	Lady Catherine	35	17	Lady Catherine	4323	4337
T107	ENT 4404 4407	she	35	17	Lady Catherine	4404	4407
T108	ENT 4432 4439	herself	35	17	Lady Catherine	4432	4439
T109	ENT 4474 4483	Elizabeth	35	0	Elizabeth	4474	4483
T110	ENT 4509 4512	her	35	0	Elizabeth	4509	4512
T111	ENT 4546 4549	she	35	0	Elizabeth	4546	4549
T112	ENT 4577 4580	she	35	0	Elizabeth	4577	4580
T113	ENT 4645 4648	she	35	0	Elizabeth	4645	4648
T114	ENT 4661 4664	she	35	0	Elizabeth	4661	4664
T115	ENT 4762 4765	she	35	0	Elizabeth	4762	4765
T116	ENT 4829 4838	Mr. Darcy	35	1	Darcy	4829	4838
T117	ENT 4849 4852	she	35	0	Elizabeth	4849	4852
T118	ENT 4898 4901	She	35	0	Elizabeth	4898	4901
T119	ENT 4931 4934	her	35	0	Elizabeth	4931	4934
T120	ENT 4952 4962	its writer	35	1	Darcy	4952	4962
T121	ENT 5001 5004	she	35	0	Elizabeth	5001	5004
T122	ENT 5029 5032	his	35	1	Darcy	5029	5032
T123	ENT 5043 5046	she	35	0	Elizabeth	5043	5046
T124	ENT 5088 5091	she	35	0	Elizabeth	5088	5091
T125	ENT 5116 5119	she	35	0	Elizabeth	5116	5119
T126	ENT 5148 5151	him	35	1	Darcy	5148	5151
T127	ENT 5154 5157	her	35	0	Elizabeth	5154	5157
T128	ENT 5183 5190	herself	35	0	Elizabeth	5183	5190
T129	ENT 5197 5200	his	35	1	Darcy	5197	5200
T130	ENT 5257 5260	His	35	1	Darcy	5257	5260
T131	ENT 5292 5295	his	35	1	Darcy	5292	5295
T132	ENT 5328 5331	she	35	0	Elizabeth	5328	5331
T133	ENT 5350 5353	him	35	1	Darcy	5350	5353
T134	ENT 5366 5369	she	35	0	Elizabeth	5366	5369
T135	ENT 5390 5393	her	35	0	Elizabeth	5390	5393
T136	ENT 5450 5453	him	35	1	Darcy	5450	5453
T137	ENT 5465 5468	her	35	0	Elizabeth	5465	5468
T138	ENT 5573 5576	her	35	0	Elizabeth	5573	5576
T139	ENT 5573 5583	her family	35	24	Bennets	5573	5583
T140	ENT 5652 5655	Her	35	0	Elizabeth	5652	5655
T141	ENT 5652 5662	Her father	35	4	Mr. Bennet	5652	5662
T142	ENT 5692 5696	them	35	24	Bennets	5692	5696
T143	ENT 5717 5724	himself	35	4	Mr. Bennet	5717	5724
T144	ENT 5759 5762	his	35	4	Mr. Bennet	5759	5762
T145	ENT 5759 5781	his youngest daughters	35	30	KittyLydia	5759	5781
T146	ENT 5788 5791	her	35	0	Elizabeth	5788	5791
T147	ENT 5788 5798	her mother	35	3	Mrs. Bennet	5788	5798
T148	ENT 5832 5839	herself	35	3	Mrs. Bennet	5832	5839
T149	ENT 5880 5889	Elizabeth	35	0	Elizabeth	5880	5889
T150	ENT 5917 5921	Jane	35	2	Jane	5917	5921
T151	ENT 5965 5974	Catherine	35	18	Kitty	5965	5974
T152	ENT 5979 5984	Lydia	35	5	Lydia	5979	5984
T153	ENT 6020 6032	their mother	35	3	Mrs. Bennet	6020	6032
T154	ENT 6093 6102	Catherine	35	18	Kitty	6093	6102
T155	ENT 6154 6159	Lydia	35	5	Lydia	6154	6159
T156	ENT 6222 6227	Lydia	35	5	Lydia	6222	6227
T157	ENT 6277 6281	them	35	31	collective	6277	6281
T158	ENT 6349 6359	an officer	35	27	OTHER	6349	6359
T159	ENT 6363 6370	Meryton	35	-1	NONE	6363	6370
T160	ENT 6395 6398	him	35	27	OTHER	6395	6398
T161	ENT 6411 6418	Meryton	35	-1	NONE	6411	6418
T162	ENT 6440 6449	Longbourn	35	-1	NONE	6440	6449
T163	ENT 6472 6477	there	35	-1	NONE	6472	6477
T164	ENT 6499 6503	Jane	35	2	Jane	6499	6503
T165	ENT 6551 6560	Mr. Darcy	35	1	Darcy	6551	6560
T166	ENT 6591 6598	Bingley	35	6	Bingley	6591	6598
T167	ENT 6606 6609	her	35	0	Elizabeth	6606	6609
T168	ENT 6661 6665	Jane	35	2	Jane	6661	6665
T169	ENT 6677 6680	His	35	6	Bingley	6677	6680
T170	ENT 6729 6732	his	35	6	Bingley	6729	6732
T171	ENT 6811 6814	his	35	6	Bingley	6811	6814
T172	ENT 6829 6832	his	35	6	Bingley	6829	6832
T173	ENT 6829 6839	his friend	35	1	Darcy	6829	6839
T174	ENT 6987 6991	Jane	35	2	Jane	6987	6991
