ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	58	0	Elizabeth	11	20
T1	ENT 67 70	she	58	0	Elizabeth	67	70
T2	ENT 78 87	Mr. Darcy	58	1	Darcy	78	87
T3	ENT 103 106	his	58	1	Darcy	103	106
T4	ENT 139 142	her	58	0	Elizabeth	139	142
T5	ENT 178 181	she	58	0	Elizabeth	178	181
T6	ENT 505 514	My beauty	58	0	Elizabeth	505	514
T7	ENT 1008 1056	the women who were always speaking , and looking	58	0	Elizabeth	1008	1056
T8	ENT 1163 1167	them	58	31	collective	1163	1167
T9	ENT 1384 1426	the persons who so assiduously courted you	58	0	Elizabeth	1384	1426
T10	ENT 1620 1626	nobody	58	27	OTHER	1620	1626
T11	ENT 1729 1733	Jane	58	2	Jane	1729	1733
T12	ENT 1740 1743	she	58	2	Jane	1740	1743
T13	ENT 1755 1766	Netherfield	58	-1	NONE	1755	1766
T14	ENT 1775 1787	Dearest Jane	58	2	Jane	1775	1787
T15	ENT 1819 1822	her	58	2	Jane	1819	1822
T16	ENT 2247 2251	here	58	-1	NONE	2247	2251
T17	ENT 2532 2555	A man who had felt less	58	1	Darcy	2532	2555
T18	ENT 2891 2896	Lydia	58	5	Lydia	2891	2896
T19	ENT 3180 3194	Lady Catherine	58	17	Lady Catherine	3180	3194
T20	ENT 3433 3440	My aunt	58	17	Lady Catherine	3433	3440
T21	ENT 3534 3548	Lady Catherine	58	17	Lady Catherine	3534	3548
T22	ENT 3596 3599	her	58	17	Lady Catherine	3596	3599
T23	ENT 3612 3615	she	58	17	Lady Catherine	3612	3615
T24	ENT 3677 3688	Netherfield	58	-1	NONE	3677	3688
T25	ENT 3720 3729	Longbourn	58	-1	NONE	3720	3729
T26	ENT 3985 3996	your sister	58	2	Jane	3985	3996
T27	ENT 4019 4026	Bingley	58	6	Bingley	4019	4026
T28	ENT 4036 4039	she	58	2	Jane	4036	4039
T29	ENT 4073 4076	him	58	6	Bingley	4073	4076
T30	ENT 4152 4166	Lady Catherine	58	17	Lady Catherine	4152	4166
T31	ENT 4185 4188	her	58	17	Lady Catherine	4185	4188
T32	ENT 4247 4256	Elizabeth	58	0	Elizabeth	4247	4256
T33	ENT 4470 4488	another young lady	58	8	Miss Bingley	4470	4488
T34	ENT 4511 4518	an aunt	58	11	Mrs. Gardiner	4511	4518
T35	ENT 4607 4610	her	58	0	Elizabeth	4607	4610
T36	ENT 4625 4634	Mr. Darcy	58	1	Darcy	4625	4634
T37	ENT 4657 4666	Elizabeth	58	0	Elizabeth	4657	4666
T38	ENT 4690 4703	Mrs. Gardiner	58	11	Mrs. Gardiner	4690	4703
T39	ENT 4768 4771	she	58	0	Elizabeth	4768	4771
T40	ENT 4801 4804	she	58	0	Elizabeth	4801	4804
T41	ENT 4837 4840	her	58	0	Elizabeth	4837	4840
T42	ENT 4837 4846	her uncle	58	10	Gardiner	4837	4846
T43	ENT 4851 4855	aunt	58	11	Mrs. Gardiner	4851	4855
T44	ENT 4971 4983	my dear aunt	58	11	Mrs. Gardiner	4971	4983
T45	ENT 5439 5442	him	58	1	Darcy	5439	5442
T46	ENT 5538 5547	the Lakes	58	-1	NONE	5538	5547
T47	ENT 5630 5632	We	58	31	collective	5630	5632
T48	ENT 5647 5655	the Park	58	-1	NONE	5647	5655
T49	ENT 5673 5707	the happiest creature in the world	58	0	Elizabeth	5673	5707
T50	ENT 5698 5707	the world	58	-1	NONE	5698	5707
T51	ENT 5718 5730	other people	58	27	OTHER	5718	5730
T52	ENT 5808 5812	Jane	58	2	Jane	5808	5812
T53	ENT 5815 5818	she	58	2	Jane	5815	5818
T54	ENT 5843 5852	Mr. Darcy	58	1	Darcy	5843	5852
T55	ENT 5879 5888	the world	58	20	Mr. Collins	5879	5888
T56	ENT 5894 5896	he	58	1	Darcy	5894	5896
T57	ENT 5940 5949	Pemberley	58	-1	NONE	5940	5949
T58	ENT 5981 5990	Mr. Darcy	58	1	Darcy	5981	5990
T59	ENT 6004 6018	Lady Catherine	58	17	Lady Catherine	6004	6018
T60	ENT 6087 6097	Mr. Bennet	58	4	Mr. Bennet	6087	6097
T61	ENT 6106 6117	Mr. Collins	58	20	Mr. Collins	6106	6117
T62	ENT 6132 6135	his	58	20	Mr. Collins	6132	6135
T63	ENT 6151 6154	Sir	58	20	Mr. Collins	6151	6154
T64	ENT 6211 6220	Elizabeth	58	0	Elizabeth	6211	6220
T65	ENT 6246 6255	Mr. Darcy	58	1	Darcy	6246	6255
T66	ENT 6266 6280	Lady Catherine	58	17	Lady Catherine	6266	6280
T67	ENT 6341 6351	the nephew	58	1	Darcy	6341	6351
T68	ENT 6354 6356	He	58	1	Darcy	6354	6356
T69	ENT 6405 6417	Miss Bingley	58	8	Miss Bingley	6405	6417
T70	ENT 6440 6443	her	58	8	Miss Bingley	6440	6443
T71	ENT 6440 6451	her brother	58	6	Bingley	6440	6451
T72	ENT 6457 6460	his	58	6	Bingley	6457	6460
T73	ENT 6531 6534	She	58	8	Miss Bingley	6531	6534
T74	ENT 6549 6553	Jane	58	2	Jane	6549	6553
T75	ENT 6583 6586	her	58	8	Miss Bingley	6583	6586
T76	ENT 6612 6615	her	58	8	Miss Bingley	6612	6615
T77	ENT 6647 6651	Jane	58	2	Jane	6647	6651
T78	ENT 6675 6678	she	58	2	Jane	6675	6678
T79	ENT 6728 6731	her	58	8	Miss Bingley	6728	6731
T80	ENT 6757 6760	her	58	8	Miss Bingley	6757	6760
T81	ENT 6787 6790	she	58	2	Jane	6787	6790
T82	ENT 6825 6835	Miss Darcy	58	16	Georgiana	6825	6835
T83	ENT 6899 6902	her	58	16	Georgiana	6899	6902
T84	ENT 6899 6910	her brother	58	1	Darcy	6899	6910
T85	ENT 6983 6986	her	58	16	Georgiana	6983	6986
T86	ENT 7005 7008	her	58	16	Georgiana	7005	7008
T87	ENT 7042 7045	her	58	16	Georgiana	7042	7045
T88	ENT 7042 7052	her sister	58	0	Elizabeth	7042	7052
T89	ENT 7091 7102	Mr. Collins	58	20	Mr. Collins	7091	7102
T90	ENT 7131 7140	Elizabeth	58	0	Elizabeth	7131	7140
T91	ENT 7146 7149	his	58	20	Mr. Collins	7146	7149
T92	ENT 7146 7154	his wife	58	9	Charlotte	7146	7154
T93	ENT 7161 7170	Longbourn	58	-1	NONE	7161	7170
T94	ENT 7157 7177	the Longbourn family	58	24	Bennets	7157	7177
T95	ENT 7189 7202	the Collinses	58	38	Collinses	7189	7202
T96	ENT 7213 7223	themselves	58	38	Collinses	7213	7223
T97	ENT 7227 7238	Lucas Lodge	58	-1	NONE	7227	7238
T98	ENT 7294 7308	Lady Catherine	58	17	Lady Catherine	7294	7308
T99	ENT 7367 7370	her	58	17	Lady Catherine	7367	7370
T100	ENT 7367 7377	her nephew	58	1	Darcy	7367	7377
T101	ENT 7395 7404	Charlotte	58	9	Charlotte	7395	7404
T102	ENT 7529 7532	her	58	0	Elizabeth	7529	7532
T103	ENT 7529 7539	her friend	58	9	Charlotte	7529	7539
T104	ENT 7566 7575	Elizabeth	58	0	Elizabeth	7566	7575
T105	ENT 7617 7620	she	58	0	Elizabeth	7617	7620
T106	ENT 7676 7679	she	58	0	Elizabeth	7676	7679
T107	ENT 7684 7693	Mr. Darcy	58	1	Darcy	7684	7693
T108	ENT 7749 7752	her	58	9	Charlotte	7749	7752
T109	ENT 7749 7760	her husband	58	20	Mr. Collins	7749	7760
T110	ENT 7763 7765	He	58	1	Darcy	7763	7765
T111	ENT 7812 7814	He	58	1	Darcy	7812	7814
T112	ENT 7836 7853	Sir William Lucas	58	14	Sir William Lucas	7836	7853
T113	ENT 7861 7863	he	58	14	Sir William Lucas	7861	7863
T114	ENT 7877 7880	him	58	1	Darcy	7877	7880
T115	ENT 7921 7932	the country	58	-1	NONE	7921	7932
T116	ENT 7949 7952	his	58	14	Sir William Lucas	7949	7952
T117	ENT 7994 8003	St. James	58	-1	NONE	7994	8003
T118	ENT 8041 8043	he	58	1	Darcy	8041	8043
T119	ENT 8054 8057	his	58	1	Darcy	8054	8057
T120	ENT 8086 8097	Sir William	58	14	Sir William Lucas	8086	8097
T121	ENT 8117 8130	Mrs. Phillips	58	27	OTHER	8117	8130
T122	ENT 8189 8192	his	58	1	Darcy	8189	8192
T123	ENT 8218 8231	Mrs. Phillips	58	27	OTHER	8218	8231
T124	ENT 8245 8248	her	58	27	OTHER	8245	8248
T125	ENT 8245 8255	her sister	58	3	Mrs. Bennet	8245	8255
T126	ENT 8283 8286	him	58	1	Darcy	8283	8286
T127	ENT 8323 8330	Bingley	58	6	Bingley	8323	8330
T128	ENT 8374 8377	she	58	27	OTHER	8374	8377
T129	ENT 8394 8397	she	58	27	OTHER	8394	8397
T130	ENT 8423 8426	her	58	27	OTHER	8423	8426
T131	ENT 8439 8442	him	58	1	Darcy	8439	8442
T132	ENT 8460 8463	her	58	27	OTHER	8460	8463
T133	ENT 8499 8502	her	58	17	Lady Catherine	8499	8502
T134	ENT 8518 8527	Elizabeth	58	0	Elizabeth	8518	8527
T135	ENT 8536 8539	she	58	0	Elizabeth	8536	8539
T136	ENT 8556 8559	him	58	1	Darcy	8556	8559
T137	ENT 8626 8629	him	58	1	Darcy	8626	8629
T138	ENT 8633 8640	herself	58	0	Elizabeth	8633	8640
T139	ENT 8659 8662	her	58	0	Elizabeth	8659	8662
T140	ENT 8659 8669	her family	58	24	Bennets	8659	8669
T141	ENT 8680 8682	he	58	1	Darcy	8680	8682
T142	ENT 8880 8883	she	58	0	Elizabeth	8880	8883
T143	ENT 9031 9049	their family party	58	31	collective	9031	9049
T144	ENT 9053 9062	Pemberley	58	-1	NONE	9053	9062
