ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 30 39	Elizabeth	32	0	Elizabeth	30	39
T1	ENT 45 48	her	32	0	Elizabeth	45	48
T2	ENT 63 71	the park	32	-1	NONE	63	71
T3	ENT 92 101	Mr. Darcy	32	1	Darcy	92	101
T4	ENT 104 107	She	32	0	Elizabeth	104	107
T5	ENT 169 172	him	32	1	Darcy	169	172
T6	ENT 179 190	no one else	32	27	OTHER	179	190
T7	ENT 269 272	him	32	1	Darcy	269	272
T8	ENT 294 319	a favourite haunt of hers	32	-1	NONE	294	319
T9	ENT 581 583	he	32	1	Darcy	581	583
T10	ENT 641 644	her	32	0	Elizabeth	641	644
T11	ENT 647 649	He	32	1	Darcy	647	649
T12	ENT 684 687	she	32	0	Elizabeth	684	687
T13	ENT 693 700	herself	32	0	Elizabeth	693	700
T14	ENT 761 764	her	32	21	Mrs. Collins	761	764
T15	ENT 809 811	he	32	1	Darcy	809	811
T16	ENT 863 866	her	32	0	Elizabeth	863	866
T17	ENT 888 896	Hunsford	32	-1	NONE	888	896
T18	ENT 899 902	her	32	0	Elizabeth	899	902
T19	ENT 932 935	her	32	0	Elizabeth	932	935
T20	ENT 955 967	Mrs. Collins	32	9	Charlotte	955	967
T21	ENT 1007 1014	Rosings	32	-1	NONE	1007	1014
T22	ENT 1019 1022	her	32	0	Elizabeth	1019	1022
T23	ENT 1051 1060	the house	32	-1	NONE	1051	1060
T24	ENT 1063 1065	he	32	1	Darcy	1063	1065
T25	ENT 1097 1100	she	32	0	Elizabeth	1097	1100
T26	ENT 1111 1115	Kent	32	-1	NONE	1111	1115
T27	ENT 1122 1125	she	32	0	Elizabeth	1122	1125
T28	ENT 1145 1152	there _	32	-1	NONE	1145	1152
T29	ENT 1159 1162	His	32	1	Darcy	1159	1162
T30	ENT 1196 1198	he	32	1	Darcy	1196	1198
T31	ENT 1204 1223	Colonel Fitzwilliam	32	37	Col Fitzwilliam	1204	1223
T32	ENT 1227 1230	his	32	1	Darcy	1227	1230
T33	ENT 1242 1245	She	32	0	Elizabeth	1242	1245
T34	ENT 1260 1262	he	32	1	Darcy	1260	1262
T35	ENT 1280 1282	he	32	1	Darcy	1280	1282
