ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 10 20	Mr. Bennet	1	4	Mr. Bennet	10	20
T1	ENT 67 78	Mr. Bingley	1	6	Bingley	67	78
T2	ENT 81 83	He	1	4	Mr. Bennet	81	83
T3	ENT 113 116	him	1	6	Bingley	113	116
T4	ENT 154 157	his	1	4	Mr. Bennet	154	157
T5	ENT 154 162	his wife	1	3	Mrs. Bennet	154	162
T6	ENT 168 170	he	1	4	Mr. Bennet	168	170
T7	ENT 233 236	she	1	3	Mrs. Bennet	233	236
T8	ENT 320 323	his	1	4	Mr. Bennet	320	323
T9	ENT 320 339	his second daughter	1	0	Elizabeth	320	339
T10	ENT 369 371	he	1	4	Mr. Bennet	369	371
T11	ENT 391 394	her	1	0	Elizabeth	391	394
T12	ENT 412 423	Mr. Bingley	1	6	Bingley	412	423
T13	ENT 439 444	Lizzy	1	0	Elizabeth	439	444
T14	ENT 453 455	We	1	31	collective	453	455
T15	ENT 490 501	Mr. Bingley	1	6	Bingley	490	501
T16	ENT 518 521	her	1	0	Elizabeth	518	521
T17	ENT 518 528	her mother	1	3	Mrs. Bennet	518	528
T18	ENT 597 602	mamma	1	3	Mrs. Bennet	597	602
T19	ENT 613 622	Elizabeth	1	0	Elizabeth	613	622
T20	ENT 647 650	him	1	6	Bingley	647	650
T21	ENT 680 689	Mrs. Long	1	26	Mrs. Long	680	689
T22	ENT 712 715	him	1	6	Bingley	712	715
T23	ENT 741 750	Mrs. Long	1	26	Mrs. Long	741	750
T24	ENT 776 779	She	1	26	Mrs. Long	776	779
T25	ENT 798 801	her	1	26	Mrs. Long	798	801
T26	ENT 784 805	two nieces of her own	1	27	OTHER	784	805
T27	ENT 808 811	She	1	26	Mrs. Long	808	811
T28	ENT 815 845	a selfish , hypocritical woman	1	26	Mrs. Long	815	845
T29	ENT 873 876	her	1	26	Mrs. Long	873	876
T30	ENT 910 920	Mr. Bennet	1	4	Mr. Bennet	910	920
T31	ENT 974 977	her	1	26	Mrs. Long	974	977
T32	ENT 995 1006	Mrs. Bennet	1	3	Mrs. Bennet	995	1006
T33	ENT 1063 1070	herself	1	3	Mrs. Bennet	1063	1070
T34	ENT 1095 1098	her	1	3	Mrs. Bennet	1095	1098
T35	ENT 1095 1108	her daughters	1	24	Bennets	1095	1108
T36	ENT 1140 1145	Kitty	1	18	Kitty	1140	1145
T37	ENT 1241 1246	Kitty	1	18	Kitty	1241	1246
T38	ENT 1268 1271	her	1	18	Kitty	1268	1271
T39	ENT 1289 1292	her	1	18	Kitty	1289	1292
T40	ENT 1289 1299	her father	1	4	Mr. Bennet	1289	1299
T41	ENT 1305 1308	she	1	18	Kitty	1305	1308
T42	ENT 1381 1386	Kitty	1	18	Kitty	1381	1386
T43	ENT 1433 1438	Lizzy	1	0	Elizabeth	1433	1438
T44	ENT 1501 1504	her	1	18	Kitty	1501	1504
T45	ENT 1501 1511	her mother	1	3	Mrs. Bennet	1501	1511
T46	ENT 1521 1530	Mrs. Long	1	26	Mrs. Long	1521	1530
T47	ENT 1601 1604	her	1	26	Mrs. Long	1601	1604
T48	ENT 1618 1621	him	1	6	Bingley	1618	1621
T49	ENT 1628 1631	she	1	26	Mrs. Long	1628	1631
T50	ENT 1646 1649	him	1	6	Bingley	1646	1649
T51	ENT 1650 1657	herself	1	26	Mrs. Long	1650	1657
T52	ENT 1713 1724	your friend	1	26	Mrs. Long	1713	1724
T53	ENT 1741 1752	Mr. Bingley	1	6	Bingley	1741	1752
T54	ENT 1758 1761	her	1	26	Mrs. Long	1758	1761
T55	ENT 1785 1795	Mr. Bennet	1	4	Mr. Bennet	1785	1795
T56	ENT 1841 1844	him	1	6	Bingley	1841	1844
T57	ENT 1996 2001	a man	1	6	Bingley	1996	2001
T58	ENT 2069 2082	somebody else	1	27	OTHER	2069	2082
T59	ENT 2106 2115	Mrs. Long	1	26	Mrs. Long	2106	2115
T60	ENT 2120 2123	her	1	26	Mrs. Long	2120	2123
T61	ENT 2120 2130	her nieces	1	27	OTHER	2120	2130
