ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 24	Mrs. Gardiner	25	11	Mrs. Gardiner	11	24
T1	ENT 39 48	Elizabeth	25	0	Elizabeth	39	48
T2	ENT 132 135	her	25	0	Elizabeth	132	135
T3	ENT 167 170	her	25	0	Elizabeth	167	170
T4	ENT 176 179	she	25	11	Mrs. Gardiner	176	179
T5	ENT 190 193	she	25	11	Mrs. Gardiner	190	193
T6	ENT 233 239	a girl	25	0	Elizabeth	233	239
T7	ENT 242 247	Lizzy	25	0	Elizabeth	242	247
T8	ENT 460 463	him	25	7	Wickham	460	463
T9	ENT 569 572	him	25	7	Wickham	569	572
T10	ENT 577 579	he	25	7	Wickham	577	579
T11	ENT 583 611	a most interesting young man	25	7	Wickham	583	611
T12	ENT 621 623	he	25	7	Wickham	621	623
T13	ENT 640 642	he	25	7	Wickham	640	642
T14	ENT 814 825	Your father	25	4	Mr. Bennet	814	825
T15	ENT 917 928	your father	25	4	Mr. Bennet	917	928
T16	ENT 937 949	My dear aunt	25	11	Mrs. Gardiner	937	949
T17	ENT 1135 1146	Mr. Wickham	25	7	Wickham	1135	1146
T18	ENT 1153 1155	He	25	7	Wickham	1153	1155
T19	ENT 1215 1224	Elizabeth	25	0	Elizabeth	1215	1224
T20	ENT 1331 1342	Mr. Wickham	25	7	Wickham	1331	1342
T21	ENT 1375 1377	he	25	7	Wickham	1375	1377
T22	ENT 1407 1440	the most agreeable man I ever saw	25	7	Wickham	1407	1440
T23	ENT 1451 1453	he	25	7	Wickham	1451	1453
T24	ENT 1520 1522	he	25	7	Wickham	1520	1522
T25	ENT 1572 1576	that	25	-1	NONE	1572	1576
T26	ENT 1579 1599	abominable Mr. Darcy	25	1	Darcy	1579	1599
T27	ENT 1602 1611	My father	25	4	Mr. Bennet	1602	1611
T28	ENT 1701 1710	My father	25	4	Mr. Bennet	1701	1710
T29	ENT 1737 1748	Mr. Wickham	25	7	Wickham	1737	1748
T30	ENT 1762 1774	my dear aunt	25	11	Mrs. Gardiner	1762	1774
T31	ENT 1906 1918	young people	25	27	OTHER	1906	1918
T32	ENT 2063 2082	my fellow-creatures	25	27	OTHER	2063	2082
T33	ENT 2272 2275	his	25	7	Wickham	2272	2275
T34	ENT 2317 2320	him	25	7	Wickham	2317	2320
T35	ENT 2429 2432	his	25	7	Wickham	2429	2432
T36	ENT 2440 2444	here	25	-1	NONE	2440	2444
T37	ENT 2498 2509	your mother	25	3	Mrs. Bennet	2498	2509
T38	ENT 2522 2525	him	25	7	Wickham	2522	2525
T39	ENT 2567 2576	Elizabeth	25	0	Elizabeth	2567	2576
T40	ENT 2690 2692	he	25	7	Wickham	2690	2692
T41	ENT 2703 2707	here	25	-1	NONE	2703	2707
T42	ENT 2746 2748	he	25	7	Wickham	2746	2748
T43	ENT 2801 2810	my mother	25	3	Mrs. Bennet	2801	2810
T44	ENT 2864 2867	her	25	3	Mrs. Bennet	2864	2867
T45	ENT 2864 2875	her friends	25	27	OTHER	2864	2875
T46	ENT 2999 3002	Her	25	0	Elizabeth	2999	3002
T47	ENT 2999 3007	Her aunt	25	11	Mrs. Gardiner	2999	3007
T48	ENT 3016 3019	her	25	0	Elizabeth	3016	3019
T49	ENT 3025 3028	she	25	11	Mrs. Gardiner	3025	3028
T50	ENT 3039 3048	Elizabeth	25	0	Elizabeth	3039	3048
T51	ENT 3064 3067	her	25	11	Mrs. Gardiner	3064	3067
T52	ENT 3088 3091	her	25	11	Mrs. Gardiner	3088	3091
T53	ENT 3200 3211	Mr. Collins	25	20	Mr. Collins	3200	3211
T54	ENT 3226 3239	Hertfordshire	25	-1	NONE	3226	3239
T55	ENT 3251 3253	it	25	-1	NONE	3251	3253
T56	ENT 3274 3287	the Gardiners	25	31	collective	3274	3287
T57	ENT 3292 3296	Jane	25	2	Jane	3292	3296
T58	ENT 3306 3308	he	25	20	Mr. Collins	3306	3308
T59	ENT 3317 3320	his	25	20	Mr. Collins	3317	3320
T60	ENT 3332 3343	the Lucases	25	25	Lucases	3332	3343
T61	ENT 3346 3349	his	25	20	Mr. Collins	3346	3349
T62	ENT 3388 3399	Mrs. Bennet	25	3	Mrs. Bennet	3388	3399
T63	ENT 3402 3405	His	25	20	Mr. Collins	3402	3405
T64	ENT 3446 3449	she	25	3	Mrs. Bennet	3446	3449
T65	ENT 3567 3570	she	25	3	Mrs. Bennet	3567	3570
T66	ENT 3664 3674	Miss Lucas	25	9	Charlotte	3664	3674
T67	ENT 3680 3683	her	25	9	Charlotte	3680	3683
T68	ENT 3710 3713	she	25	9	Charlotte	3710	3713
T69	ENT 3735 3744	Elizabeth	25	0	Elizabeth	3735	3744
T70	ENT 3758 3761	her	25	0	Elizabeth	3758	3761
T71	ENT 3758 3768	her mother	25	3	Mrs. Bennet	3758	3768
T72	ENT 3834 3841	herself	25	0	Elizabeth	3834	3841
T73	ENT 3856 3859	her	25	9	Charlotte	3856	3859
T74	ENT 3867 3875	the room	25	-1	NONE	3867	3875
T75	ENT 3891 3901	downstairs	25	9	Charlotte	3891	3901
T76	ENT 3913 3922	Charlotte	25	9	Charlotte	3913	3922
T77	ENT 3981 3986	Eliza	25	0	Elizabeth	3981	3986
T78	ENT 4104 4106	We	25	31	collective	4104	4106
T79	ENT 4138 4151	Hertfordshire	25	-1	NONE	4138	4151
T80	ENT 4185 4189	Kent	25	-1	NONE	4185	4189
T81	ENT 4242 4250	Hunsford	25	-1	NONE	4242	4250
T82	ENT 4256 4265	Elizabeth	25	0	Elizabeth	4256	4265
T83	ENT 4292 4295	she	25	0	Elizabeth	4292	4295
T84	ENT 4338 4347	My father	25	14	Sir William Lucas	4338	4347
T85	ENT 4352 4357	Maria	25	27	OTHER	4352	4357
T86	ENT 4395 4404	Charlotte	25	9	Charlotte	4395	4404
T87	ENT 4468 4473	Eliza	25	0	Elizabeth	4468	4473
T88	ENT 4512 4516	them	25	31	collective	4512	4516
T89	ENT 4547 4556	the bride	25	9	Charlotte	4547	4556
T90	ENT 4561 4571	bridegroom	25	20	Mr. Collins	4561	4571
T91	ENT 4584 4588	Kent	25	-1	NONE	4584	4588
T92	ENT 4594 4604	the church	25	-1	NONE	4594	4604
T93	ENT 4616 4625	everybody	25	31	collective	4616	4625
T94	ENT 4686 4695	Elizabeth	25	0	Elizabeth	4686	4695
T95	ENT 4712 4715	her	25	0	Elizabeth	4712	4715
T96	ENT 4712 4722	her friend	25	9	Charlotte	4712	4722
T97	ENT 4854 4863	Elizabeth	25	0	Elizabeth	4854	4863
T98	ENT 4884 4887	her	25	9	Charlotte	4884	4887
T99	ENT 4988 5003	a correspondent	25	0	Elizabeth	4988	5003
T100	ENT 5068 5077	Charlotte	25	9	Charlotte	5068	5077
T101	ENT 5186 5189	she	25	9	Charlotte	5186	5189
T102	ENT 5205 5208	her	25	9	Charlotte	5205	5208
T103	ENT 5205 5217	her new home	25	-1	NONE	5205	5217
