ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 16 26	the ladies	10	31	collective	16	26
T1	ENT 50 59	Elizabeth	10	0	Elizabeth	50	59
T2	ENT 70 73	her	10	0	Elizabeth	70	73
T3	ENT 70 80	her sister	10	2	Jane	70	80
T4	ENT 94 97	her	10	2	Jane	94	97
T5	ENT 132 135	her	10	2	Jane	132	135
T6	ENT 141 157	the drawing-room	10	-1	NONE	141	157
T7	ENT 166 169	she	10	2	Jane	166	169
T8	ENT 186 189	her	10	2	Jane	186	189
T9	ENT 186 235	her two friends with many professions of pleasure	10	28	BingSisters	186	235
T10	ENT 242 251	Elizabeth	10	0	Elizabeth	242	251
T11	ENT 267 271	them	10	28	BingSisters	267	271
T12	ENT 334 347	the gentlemen	10	31	collective	334	347
T13	ENT 359 364	Their	10	28	BingSisters	359	364
T14	ENT 549 562	the gentlemen	10	31	collective	549	562
T15	ENT 573 577	Jane	10	2	Jane	573	577
T16	ENT 592 608	the first object	10	2	Jane	592	608
T17	ENT 611 623	Miss Bingley	10	8	Miss Bingley	611	623
T18	ENT 661 666	Darcy	10	1	Darcy	661	666
T19	ENT 673 676	she	10	8	Miss Bingley	673	676
T20	ENT 701 704	him	10	1	Darcy	701	704
T21	ENT 712 714	he	10	1	Darcy	712	714
T22	ENT 741 743	He	10	1	Darcy	741	743
T23	ENT 754 761	himself	10	1	Darcy	754	761
T24	ENT 765 776	Miss Bennet	10	2	Jane	765	776
T25	ENT 810 819	Mr. Hurst	10	27	OTHER	810	819
T26	ENT 830 833	her	10	2	Jane	830	833
T27	ENT 858 860	he	10	27	OTHER	858	860
T28	ENT 923 930	Bingley	10	6	Bingley	923	930
T29	ENT 947 949	He	10	6	Bingley	947	949
T30	ENT 1041 1044	she	10	2	Jane	1041	1044
T31	ENT 1089 1092	she	10	2	Jane	1089	1092
T32	ENT 1104 1107	his	10	6	Bingley	1104	1107
T33	ENT 1157 1160	she	10	2	Jane	1157	1160
T34	ENT 1194 1196	He	10	6	Bingley	1194	1196
T35	ENT 1214 1217	her	10	2	Jane	1214	1217
T36	ENT 1243 1254	anyone else	10	-1	NONE	1243	1254
T37	ENT 1257 1266	Elizabeth	10	0	Elizabeth	1257	1266
T38	ENT 1280 1299	the opposite corner	10	-1	NONE	1280	1299
T39	ENT 1354 1363	Mr. Hurst	10	-1	NONE	1354	1363
T40	ENT 1373 1376	his	10	27	OTHER	1373	1376
T41	ENT 1373 1390	his sister-in-law	10	8	Miss Bingley	1373	1390
T42	ENT 1426 1429	She	10	8	Miss Bingley	1426	1429
T43	ENT 1469 1478	Mr. Darcy	10	1	Darcy	1469	1478
T44	ENT 1508 1517	Mr. Hurst	10	27	OTHER	1508	1517
T45	ENT 1534 1537	his	10	27	OTHER	1534	1537
T46	ENT 1563 1566	She	10	8	Miss Bingley	1563	1566
T47	ENT 1575 1578	him	10	27	OTHER	1575	1578
T48	ENT 1584 1590	no one	10	-1	NONE	1584	1590
T49	ENT 1629 1644	the whole party	10	-1	NONE	1629	1644
T50	ENT 1678 1681	her	10	8	Miss Bingley	1678	1681
T51	ENT 1684 1693	Mr. Hurst	10	27	OTHER	1684	1693
T52	ENT 1739 1746	himself	10	27	OTHER	1739	1746
T53	ENT 1785 1790	Darcy	10	1	Darcy	1785	1790
T54	ENT 1808 1820	Miss Bingley	10	8	Miss Bingley	1808	1820
T55	ENT 1840 1850	Mrs. Hurst	10	22	Louisa	1840	1850
T56	ENT 1890 1893	her	10	22	Louisa	1890	1893
T57	ENT 1939 1942	her	10	22	Louisa	1939	1942
T58	ENT 1939 1950	her brother	10	6	Bingley	1939	1950
T59	ENT 1972 1983	Miss Bennet	10	2	Jane	1972	1983
T60	ENT 1986 1998	Miss Bingley	10	8	Miss Bingley	1986	1998
T61	ENT 2050 2059	Mr. Darcy	10	1	Darcy	2050	2059
T62	ENT 2082 2085	his	10	1	Darcy	2082	2085
T63	ENT 2109 2112	her	10	8	Miss Bingley	2109	2112
T64	ENT 2123 2126	she	10	8	Miss Bingley	2123	2126
T65	ENT 2186 2189	his	10	1	Darcy	2186	2189
T66	ENT 2197 2200	She	10	8	Miss Bingley	2197	2200
T67	ENT 2215 2218	him	10	1	Darcy	2215	2218
T68	ENT 2253 2255	he	10	1	Darcy	2253	2255
T69	ENT 2272 2275	her	10	8	Miss Bingley	2272	2275
T70	ENT 2362 2365	her	10	8	Miss Bingley	2362	2365
T71	ENT 2383 2386	she	10	8	Miss Bingley	2383	2386
T72	ENT 2439 2442	his	10	1	Darcy	2439	2442
T73	ENT 2445 2448	she	10	8	Miss Bingley	2445	2448
T74	ENT 2658 2665	a house	10	-1	NONE	2658	2665
T75	ENT 2739 2745	No one	10	-1	NONE	2739	2745
T76	ENT 2763 2766	She	10	8	Miss Bingley	2763	2766
T77	ENT 2799 2802	her	10	8	Miss Bingley	2799	2802
T78	ENT 2819 2822	her	10	8	Miss Bingley	2819	2822
T79	ENT 2834 2842	the room	10	-1	NONE	2834	2842
T80	ENT 2886 2889	her	10	8	Miss Bingley	2886	2889
T81	ENT 2886 2897	her brother	10	6	Bingley	2886	2897
T82	ENT 2919 2930	Miss Bennet	10	2	Jane	2919	2930
T83	ENT 2933 2936	she	10	8	Miss Bingley	2933	2936
T84	ENT 2961 2964	him	10	6	Bingley	2961	2964
T85	ENT 2992 2999	Charles	10	6	Bingley	2992	2999
T86	ENT 3050 3061	Netherfield	10	-1	NONE	3050	3061
T87	ENT 3139 3156	the present party	10	-1	NONE	3139	3156
T88	ENT 3289 3294	Darcy	10	1	Darcy	3289	3294
T89	ENT 3306 3309	her	10	8	Miss Bingley	3306	3309
T90	ENT 3306 3317	her brother	10	6	Bingley	3306	3317
T91	ENT 3323 3325	he	10	1	Darcy	3323	3325
T92	ENT 3345 3347	he	10	1	Darcy	3345	3347
T93	ENT 3445 3453	Nicholls	10	-1	NONE	3445	3453
T94	ENT 3562 3565	she	10	8	Miss Bingley	3562	3565
T95	ENT 3853 3861	Caroline	10	8	Miss Bingley	3853	3861
T96	ENT 3927 3939	Miss Bingley	10	8	Miss Bingley	3927	3939
T97	ENT 3977 3980	she	10	8	Miss Bingley	3977	3980
T98	ENT 4005 4013	the room	10	-1	NONE	4005	4013
T99	ENT 4016 4019	Her	10	8	Miss Bingley	4016	4019
T100	ENT 4045 4048	she	10	8	Miss Bingley	4045	4048
T101	ENT 4067 4072	Darcy	10	1	Darcy	4067	4072
T102	ENT 4156 4159	her	10	8	Miss Bingley	4156	4159
T103	ENT 4171 4174	she	10	8	Miss Bingley	4171	4174
T104	ENT 4222 4231	Elizabeth	10	0	Elizabeth	4222	4231
T105	ENT 4244 4261	Miss Eliza Bennet	10	0	Elizabeth	4244	4261
T106	ENT 4329 4337	the room	10	-1	NONE	4329	4337
T107	ENT 4418 4427	Elizabeth	10	0	Elizabeth	4418	4427
T108	ENT 4475 4487	Miss Bingley	10	8	Miss Bingley	4475	4487
T109	ENT 4528 4531	her	10	8	Miss Bingley	4528	4531
