ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 16 25	Elizabeth	17	0	Elizabeth	16	25
T1	ENT 34 50	the drawing-room	17	27	OTHER	34	50
T2	ENT 54 65	Netherfield	17	-1	NONE	54	65
T3	ENT 91 102	Mr. Wickham	17	7	Wickham	91	102
T4	ENT 109 149	the cluster of red coats there assembled	17	27	OTHER	109	149
T5	ENT 163 166	his	17	7	Wickham	163	166
T6	ENT 203 206	her	17	0	Elizabeth	203	206
T7	ENT 234 237	him	17	7	Wickham	234	237
T8	ENT 330 333	her	17	0	Elizabeth	330	333
T9	ENT 336 339	She	17	0	Elizabeth	336	339
T10	ENT 467 470	his	17	7	Wickham	467	470
T11	ENT 608 611	his	17	7	Wickham	608	611
T12	ENT 640 649	Mr. Darcy	17	1	Darcy	640	649
T13	ENT 665 677	the Bingleys	17	28	BingSisters	665	677
T14	ENT 694 706	the officers	17	27	OTHER	694	706
T15	ENT 773 776	his	17	7	Wickham	773	776
T16	ENT 803 806	his	17	7	Wickham	803	806
T17	ENT 803 813	his friend	17	13	Denny	803	813
T18	ENT 814 819	Denny	17	13	Denny	814	819
T19	ENT 830 835	Lydia	17	5	Lydia	830	835
T20	ENT 867 871	them	17	24	Bennets	867	871
T21	ENT 877 884	Wickham	17	7	Wickham	877	884
T22	ENT 911 915	town	17	7	Wickham	911	915
T23	ENT 867 969	them that Wickham had been obliged to go to town on business the day before , and was not yet returned	17	-1	NONE	867	969
T24	ENT 1028 1031	his	17	7	Wickham	1028	1031
T25	ENT 1059 1062	him	17	7	Wickham	1059	1062
T26	ENT 1082 1084	he	17	7	Wickham	1082	1084
T27	ENT 1109 1133	a certain gentleman here	17	1	Darcy	1109	1133
T28	ENT 1152 1155	his	17	13	Denny	1152	1155
T29	ENT 1189 1194	Lydia	17	5	Lydia	1189	1194
T30	ENT 1211 1220	Elizabeth	17	0	Elizabeth	1211	1220
T31	ENT 1243 1246	her	17	0	Elizabeth	1243	1246
T32	ENT 1252 1257	Darcy	17	1	Darcy	1252	1257
T33	ENT 1286 1293	Wickham	17	7	Wickham	1286	1293
T34	ENT 1313 1316	her	17	0	Elizabeth	1313	1316
T35	ENT 1447 1450	she	17	0	Elizabeth	1447	1450
T36	ENT 1524 1526	he	17	1	Darcy	1524	1526
T37	ENT 1609 1614	Darcy	17	1	Darcy	1609	1614
T38	ENT 1631 1638	Wickham	17	7	Wickham	1631	1638
T39	ENT 1641 1644	She	17	0	Elizabeth	1641	1644
T40	ENT 1696 1699	him	17	1	Darcy	1696	1699
T41	ENT 1752 1755	she	17	0	Elizabeth	1752	1755
T42	ENT 1802 1813	Mr. Bingley	17	6	Bingley	1802	1813
T43	ENT 1848 1851	her	17	0	Elizabeth	1848	1851
T44	ENT 1858 1867	Elizabeth	17	0	Elizabeth	1858	1867
T45	ENT 1929 1932	her	17	0	Elizabeth	1929	1932
T46	ENT 1996 1999	her	17	0	Elizabeth	1996	1999
T47	ENT 2030 2033	her	17	0	Elizabeth	2030	2033
T48	ENT 2044 2059	Charlotte Lucas	17	9	Charlotte	2044	2059
T49	ENT 2067 2070	she	17	0	Elizabeth	2067	2070
