ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 15 19	Jane	3	2	Jane	15	19
T1	ENT 24 33	Elizabeth	3	0	Elizabeth	24	33
T2	ENT 85 88	her	3	2	Jane	85	88
T3	ENT 99 110	Mr. Bingley	3	6	Bingley	99	110
T4	ENT 133 136	her	3	2	Jane	133	136
T5	ENT 133 143	her sister	3	0	Elizabeth	133	143
T6	ENT 163 166	she	3	2	Jane	163	166
T7	ENT 175 178	him	3	6	Bingley	175	178
T8	ENT 184 186	He	3	6	Bingley	184	186
T9	ENT 200 211	a young man	3	6	Bingley	200	211
T10	ENT 234 237	she	3	2	Jane	234	237
T11	ENT 374 376	He	3	6	Bingley	374	376
T12	ENT 407 416	Elizabeth	3	0	Elizabeth	407	416
T13	ENT 428 439	a young man	3	6	Bingley	428	439
T14	ENT 466 468	he	3	6	Bingley	466	468
T15	ENT 484 487	His	3	6	Bingley	484	487
T16	ENT 555 558	his	3	6	Bingley	555	558
T17	ENT 814 817	his	3	6	Bingley	814	817
T18	ENT 837 839	He	3	6	Bingley	837	839
T19	ENT 906 935	every other woman in the room	3	2	Jane	906	935
T20	ENT 927 935	the room	3	-1	NONE	927	935
T21	ENT 951 954	his	3	6	Bingley	951	954
T22	ENT 983 985	he	3	6	Bingley	983	985
T23	ENT 1045 1048	him	3	6	Bingley	1045	1048
T24	ENT 1071 1088	a stupider person	3	6	Bingley	1071	1088
T25	ENT 1097 1107	Dear Lizzy	3	0	Elizabeth	1097	1107
T26	ENT 1171 1177	people	3	27	OTHER	1171	1177
T27	ENT 1216 1223	anybody	3	27	OTHER	1216	1223
T28	ENT 1230 1239	the world	3	27	OTHER	1230	1239
T29	ENT 1309 1322	a human being	3	27	OTHER	1309	1322
T30	ENT 1386 1392	anyone	3	27	OTHER	1386	1392
T31	ENT 1730 1739	everybody	3	27	OTHER	1730	1739
T32	ENT 1849 1857	this man	3	6	Bingley	1849	1857
T33	ENT 1861 1868	sisters	3	28	BingSisters	1861	1868
T34	ENT 1886 1891	Their	3	28	BingSisters	1886	1891
T35	ENT 1917 1920	his	3	6	Bingley	1917	1920
T36	ENT 2013 2017	them	3	28	BingSisters	2013	2017
T37	ENT 2020 2032	Miss Bingley	3	8	Miss Bingley	2020	2032
T38	ENT 2049 2052	her	3	8	Miss Bingley	2049	2052
T39	ENT 2049 2060	her brother	3	6	Bingley	2049	2060
T40	ENT 2072 2075	his	3	6	Bingley	2072	2075
T41	ENT 2072 2081	his house	3	-1	NONE	2072	2081
T42	ENT 2128 2153	a very charming neighbour	3	8	Miss Bingley	2128	2153
T43	ENT 2157 2160	her	3	8	Miss Bingley	2157	2160
T44	ENT 2166 2175	Elizabeth	3	0	Elizabeth	2166	2175
T45	ENT 2372 2375	her	3	0	Elizabeth	2372	2375
T46	ENT 2372 2382	her sister	3	2	Jane	2372	2382
T47	ENT 2441 2448	herself	3	0	Elizabeth	2441	2448
T48	ENT 2451 2454	she	3	0	Elizabeth	2451	2454
T49	ENT 2516 2532	very fine ladies	3	28	BingSisters	2516	2532
T50	ENT 2616 2626	themselves	3	28	BingSisters	2616	2626
T51	ENT 2733 2776	one of the first private seminaries in town	3	-1	NONE	2733	2776
T52	ENT 2772 2776	town	3	-1	NONE	2772	2776
T53	ENT 2898 2912	people of rank	3	-1	NONE	2898	2912
T54	ENT 2977 2987	themselves	3	28	BingSisters	2977	2987
T55	ENT 3026 3046	a respectable family	3	-1	NONE	3026	3046
T56	ENT 3050 3070	the north of England	3	-1	NONE	3050	3070
T57	ENT 3063 3070	England	3	-1	NONE	3063	3070
T58	ENT 3138 3151	their brother	3	6	Bingley	3138	3151
T59	ENT 3206 3217	Mr. Bingley	3	6	Bingley	3206	3217
T60	ENT 3292 3295	his	3	6	Bingley	3292	3295
T61	ENT 3292 3302	his father	3	27	OTHER	3292	3302
T62	ENT 3374 3385	Mr. Bingley	3	6	Bingley	3374	3385
T63	ENT 3395 3397	it	3	-1	NONE	3395	3397
T64	ENT 3438 3441	his	3	6	Bingley	3438	3441
T65	ENT 3438 3448	his county	3	-1	NONE	3438	3448
T66	ENT 3458 3460	he	3	6	Bingley	3458	3460
T67	ENT 3483 3495	a good house	3	-1	NONE	3483	3495
T68	ENT 3515 3522	a manor	3	-1	NONE	3515	3522
T69	ENT 3588 3591	his	3	6	Bingley	3588	3591
T70	ENT 3609 3611	he	3	6	Bingley	3609	3611
T71	ENT 3645 3648	his	3	6	Bingley	3645	3648
T72	ENT 3657 3668	Netherfield	3	-1	NONE	3657	3668
T73	ENT 3681 3700	the next generation	3	27	OTHER	3681	3700
T74	ENT 3715 3718	His	3	6	Bingley	3715	3718
T75	ENT 3715 3726	His sisters	3	28	BingSisters	3715	3726
T76	ENT 3744 3747	his	3	6	Bingley	3744	3747
T77	ENT 3768 3771	his	3	6	Bingley	3768	3771
T78	ENT 3791 3793	he	3	6	Bingley	3791	3793
T79	ENT 3822 3830	a tenant	3	8	Miss Bingley	3822	3830
T80	ENT 3833 3845	Miss Bingley	3	8	Miss Bingley	3833	3845
T81	ENT 3886 3889	his	3	6	Bingley	3886	3889
T82	ENT 3907 3917	Mrs. Hurst	3	22	Louisa	3907	3917
T83	ENT 3936 3970	a man of more fashion than fortune	3	27	OTHER	3936	3970
T84	ENT 3999 4002	his	3	27	OTHER	3999	4002
