ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 10 33	The ladies of Longbourn	5	24	Bennets	10	33
T1	ENT 24 33	Longbourn	5	-1	NONE	24	33
T2	ENT 58 69	Netherfield	5	-1	NONE	58	69
T3	ENT 114 125	Miss Bennet	5	2	Jane	114	125
T4	ENT 170 180	Mrs. Hurst	5	22	Louisa	170	180
T5	ENT 185 197	Miss Bingley	5	8	Miss Bingley	185	197
T6	ENT 211 221	the mother	5	3	Mrs. Bennet	211	221
T7	ENT 256 275	the younger sisters	5	31	collective	256	275
T8	ENT 341 345	them	5	29	JaneElizabeth	341	345
T9	ENT 370 384	the two eldest	5	29	JaneElizabeth	370	384
T10	ENT 390 394	Jane	5	2	Jane	390	394
T11	ENT 458 467	Elizabeth	5	0	Elizabeth	458	467
T12	ENT 517 526	everybody	5	24	Bennets	517	526
T13	ENT 551 554	her	5	0	Elizabeth	551	554
T14	ENT 551 561	her sister	5	2	Jane	551	561
T15	ENT 583 587	them	5	28	BingSisters	583	587
T16	ENT 615 619	Jane	5	2	Jane	615	619
T17	ENT 703 716	their brother	5	6	Bingley	703	716
T18	ENT 783 785	he	5	6	Bingley	783	785
T19	ENT 801 804	her	5	2	Jane	801	804
T20	ENT 814 817	her	5	0	Elizabeth	814	817
T21	ENT 848 852	Jane	5	2	Jane	848	852
T22	ENT 890 893	she	5	2	Jane	890	893
T23	ENT 921 924	him	5	6	Bingley	921	924
T24	ENT 989 992	she	5	0	Elizabeth	989	992
T25	ENT 1061 1070	the world	5	27	OTHER	1061	1070
T26	ENT 1090 1094	Jane	5	2	Jane	1090	1094
T27	ENT 1214 1217	her	5	2	Jane	1214	1217
T28	ENT 1241 1256	the impertinent	5	-1	NONE	1241	1256
T29	ENT 1259 1262	She	5	0	Elizabeth	1259	1262
T30	ENT 1281 1284	her	5	0	Elizabeth	1281	1284
T31	ENT 1292 1302	Miss Lucas	5	9	Charlotte	1292	1302
T32	ENT 1281 1302	her friend Miss Lucas	5	9	Charlotte	1281	1302
T33	ENT 1348 1357	Charlotte	5	9	Charlotte	1348	1357
T34	ENT 1387 1397	the public	5	-1	NONE	1387	1397
T35	ENT 1477 1484	a woman	5	2	Jane	1477	1484
