ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 96 108	the regiment	39	27	OTHER	96	108
T1	ENT 120 127	Meryton	39	-1	NONE	120	127
T2	ENT 134 175	all the young ladies in the neighbourhood	39	31	collective	134	175
T3	ENT 158 175	the neighbourhood	39	-1	NONE	158	175
T4	ENT 235 257	The elder Miss Bennets	39	29	JaneElizabeth	235	257
T5	ENT 423 428	Kitty	39	18	Kitty	423	428
T6	ENT 433 438	Lydia	39	5	Lydia	433	438
T7	ENT 533 543	the family	39	24	Bennets	533	543
T8	ENT 695 700	Lizzy	39	0	Elizabeth	695	700
T9	ENT 706 711	Their	39	30	KittyLydia	706	711
T10	ENT 706 731	Their affectionate mother	39	3	Mrs. Bennet	706	731
T11	ENT 757 760	she	39	3	Mrs. Bennet	757	760
T12	ENT 777 780	she	39	3	Mrs. Bennet	777	780
T13	ENT 785 792	herself	39	3	Mrs. Bennet	785	792
T14	ENT 876 879	she	39	3	Mrs. Bennet	876	879
T15	ENT 920 934	Colonel Miller	39	27	OTHER	920	934
T16	ENT 920 946	Colonel Miller 's regiment	39	27	OTHER	920	946
T17	ENT 1050 1055	Lydia	39	5	Lydia	1050	1055
T18	ENT 1084 1092	Brighton	39	-1	NONE	1084	1092
T19	ENT 1107 1118	Mrs. Bennet	39	3	Mrs. Bennet	1107	1118
T20	ENT 1161 1169	Brighton	39	-1	NONE	1161	1169
T21	ENT 1176 1180	papa	39	4	Mr. Bennet	1176	1180
T22	ENT 1265 1272	my aunt	39	27	OTHER	1265	1272
T23	ENT 1273 1281	Phillips	39	27	OTHER	1273	1281
T24	ENT 1341 1346	Kitty	39	18	Kitty	1341	1346
T25	ENT 1415 1430	Longbourn House	39	-1	NONE	1415	1430
T26	ENT 1433 1442	Elizabeth	39	0	Elizabeth	1433	1442
T27	ENT 1467 1471	them	39	24	Bennets	1467	1471
T28	ENT 1520 1523	She	39	0	Elizabeth	1520	1523
T29	ENT 1549 1558	Mr. Darcy	39	1	Darcy	1549	1558
T30	ENT 1589 1592	she	39	0	Elizabeth	1589	1592
T31	ENT 1625 1628	his	39	1	Darcy	1625	1628
T32	ENT 1658 1661	his	39	1	Darcy	1658	1661
T33	ENT 1658 1668	his friend	39	6	Bingley	1658	1668
T34	ENT 1688 1693	Lydia	39	5	Lydia	1688	1693
T35	ENT 1737 1740	she	39	5	Lydia	1737	1740
T36	ENT 1769 1781	Mrs. Forster	39	23	Mrs. Forster	1769	1781
T37	ENT 1784 1823	the wife of the colonel of the regiment	39	23	Mrs. Forster	1784	1823
T38	ENT 1796 1823	the colonel of the regiment	39	33	Colonel Forster	1796	1823
T39	ENT 1811 1823	the regiment	39	-1	NONE	1811	1823
T40	ENT 1839 1842	her	39	23	Mrs. Forster	1839	1842
T41	ENT 1846 1854	Brighton	39	-1	NONE	1846	1854
T42	ENT 1857 1879	This invaluable friend	39	23	Mrs. Forster	1857	1879
T43	ENT 1884 1902	a very young woman	39	23	Mrs. Forster	1884	1902
T44	ENT 1993 1996	her	39	23	Mrs. Forster	1993	1996
T45	ENT 2001 2006	Lydia	39	5	Lydia	2001	2006
T46	ENT 2120 2125	Lydia	39	5	Lydia	2120	2125
T47	ENT 2145 2148	her	39	5	Lydia	2145	2148
T48	ENT 2162 2174	Mrs. Forster	39	23	Mrs. Forster	2162	2174
T49	ENT 2192 2203	Mrs. Bennet	39	3	Mrs. Bennet	2192	2203
T50	ENT 2231 2236	Kitty	39	18	Kitty	2231	2236
