ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 33 42	Longbourn	4	-1	NONE	33	42
T1	ENT 68 79	the Bennets	4	24	Bennets	68	79
T2	ENT 49 106	a family with whom the Bennets were particularly intimate	4	25	Lucases	49	106
T3	ENT 109 126	Sir William Lucas	4	14	Sir William Lucas	109	126
T4	ENT 157 164	Meryton	4	-1	NONE	157	164
T5	ENT 173 175	he	4	14	Sir William Lucas	173	175
T6	ENT 262 270	the king	4	27	OTHER	262	270
T7	ENT 278 281	his	4	14	Sir William Lucas	278	281
T8	ENT 278 291	his mayoralty	4	-1	NONE	278	291
T9	ENT 360 363	him	4	14	Sir William Lucas	360	363
T10	ENT 377 380	his	4	14	Sir William Lucas	377	380
T11	ENT 399 402	his	4	14	Sir William Lucas	399	402
T12	ENT 399 435	his residence in a small market town	4	-1	NONE	399	435
T13	ENT 416 435	a small market town	4	-1	NONE	416	435
T14	ENT 456 460	them	4	-1	NONE	456	460
T15	ENT 468 470	he	4	14	Sir William Lucas	468	470
T16	ENT 488 491	his	4	14	Sir William Lucas	488	491
T17	ENT 488 498	his family	4	25	Lucases	488	498
T18	ENT 502 535	a house about a mile from Meryton	4	-1	NONE	502	535
T19	ENT 528 535	Meryton	4	-1	NONE	528	535
T20	ENT 567 578	Lucas Lodge	4	-1	NONE	567	578
T21	ENT 587 589	he	4	14	Sir William Lucas	587	589
T22	ENT 619 622	his	4	14	Sir William Lucas	619	622
T23	ENT 678 685	himself	4	14	Sir William Lucas	678	685
T24	ENT 715 724	the world	4	27	OTHER	715	724
T25	ENT 750 753	his	4	14	Sir William Lucas	750	753
T26	ENT 779 782	him	4	14	Sir William Lucas	779	782
T27	ENT 816 818	he	4	14	Sir William Lucas	816	818
T28	ENT 840 849	everybody	4	-1	NONE	840	849
T29	ENT 902 905	his	4	14	Sir William Lucas	902	905
T30	ENT 922 931	St. James	4	-1	NONE	922	931
T31	ENT 944 947	him	4	14	Sir William Lucas	944	947
T32	ENT 960 970	Lady Lucas	4	12	Lady Lucas	960	970
T33	ENT 975 1000	a very good kind of woman	4	12	Lady Lucas	975	1000
T34	ENT 1024 1044	a valuable neighbour	4	12	Lady Lucas	1024	1044
T35	ENT 1048 1059	Mrs. Bennet	4	3	Mrs. Bennet	1048	1059
T36	ENT 1071 1087	several children	4	-1	NONE	1071	1087
T37	ENT 1104 1108	them	4	31	collective	1104	1108
T38	ENT 1111 1147	a sensible , intelligent young woman	4	9	Charlotte	1111	1147
T39	ENT 1175 1184	Elizabeth	4	0	Elizabeth	1175	1184
T40	ENT 1175 1203	Elizabeth 's intimate friend	4	9	Charlotte	1175	1203
T41	ENT 1211 1227	the Miss Lucases	4	31	collective	1211	1227
T42	ENT 1232 1248	the Miss Bennets	4	24	Bennets	1232	1248
T43	ENT 1365 1374	Longbourn	4	-1	NONE	1365	1374
T44	ENT 1440 1449	Charlotte	4	9	Charlotte	1440	1449
T45	ENT 1460 1471	Mrs. Bennet	4	3	Mrs. Bennet	1460	1471
T46	ENT 1499 1509	Miss Lucas	4	9	Charlotte	1499	1509
T47	ENT 1528 1539	Mr. Bingley	4	6	Bingley	1528	1539
T48	ENT 1574 1576	he	4	6	Bingley	1574	1576
T49	ENT 1592 1595	his	4	6	Bingley	1592	1595
T50	ENT 1632 1636	Jane	4	2	Jane	1632	1636
T51	ENT 1659 1661	he	4	6	Bingley	1659	1661
T52	ENT 1674 1677	her	4	2	Jane	1674	1677
T53	ENT 1721 1723	he	4	6	Bingley	1721	1723
T54	ENT 1732 1735	her	4	2	Jane	1732	1735
T55	ENT 1763 1765	he	4	6	Bingley	1763	1765
T56	ENT 1849 1861	Mr. Robinson	4	27	OTHER	1849	1861
T57	ENT 1912 1915	him	4	6	Bingley	1912	1915
T58	ENT 1920 1932	Mr. Robinson	4	27	OTHER	1920	1932
T59	ENT 1965 1977	Mr. Robinson	4	27	OTHER	1965	1977
T60	ENT 1988 1991	him	4	6	Bingley	1988	1991
T61	ENT 1996 1998	he	4	6	Bingley	1996	1998
T62	ENT 2042 2044	he	4	6	Bingley	2042	2044
T63	ENT 2099 2107	the room	4	-1	NONE	2099	2107
T64	ENT 2124 2126	he	4	6	Bingley	2124	2126
T65	ENT 2155 2158	his	4	6	Bingley	2155	2158
T66	ENT 2211 2221	the eldest	4	2	Jane	2211	2221
T67	ENT 2222 2233	Miss Bennet	4	2	Jane	2222	2233
T68	ENT 2507 2512	Eliza	4	0	Elizabeth	2507	2512
T69	ENT 2523 2532	Charlotte	4	9	Charlotte	2523	2532
T70	ENT 2538 2547	Mr. Darcy	4	1	Darcy	2538	2547
