ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 63 66	his	56	6	Bingley	63	66
T1	ENT 63 73	his friend	56	1	Darcy	63	73
T2	ENT 79 88	Elizabeth	56	0	Elizabeth	79	88
T3	ENT 103 114	Mr. Bingley	56	6	Bingley	103	114
T4	ENT 123 125	he	56	6	Bingley	123	125
T5	ENT 144 149	Darcy	56	1	Darcy	144	149
T6	ENT 155 158	him	56	6	Bingley	155	158
T7	ENT 162 171	Longbourn	56	6	Bingley	162	171
T8	ENT 206 220	Lady Catherine	56	17	Lady Catherine	206	220
T9	ENT 232 245	The gentlemen	56	31	collective	232	245
T10	ENT 275 286	Mrs. Bennet	56	3	Mrs. Bennet	275	286
T11	ENT 304 307	him	56	1	Darcy	304	307
T12	ENT 329 332	his	56	1	Darcy	329	332
T13	ENT 329 337	his aunt	56	17	Lady Catherine	329	337
T14	ENT 349 352	her	56	3	Mrs. Bennet	349	352
T15	ENT 349 361	her daughter	56	0	Elizabeth	349	361
T16	ENT 387 394	Bingley	56	6	Bingley	387	394
T17	ENT 425 429	Jane	56	2	Jane	425	429
T18	ENT 484 495	Mrs. Bennet	56	3	Mrs. Bennet	484	495
T19	ENT 530 534	Mary	56	19	Mary	530	534
T20	ENT 602 609	Bingley	56	6	Bingley	602	609
T21	ENT 614 618	Jane	56	2	Jane	614	618
T22	ENT 644 654	the others	56	31	collective	644	654
T23	ENT 667 671	them	56	31	collective	667	671
T24	ENT 701 710	Elizabeth	56	0	Elizabeth	701	710
T25	ENT 713 718	Kitty	56	18	Kitty	713	718
T26	ENT 725 730	Darcy	56	18	Kitty	725	730
T27	ENT 795 800	Kitty	56	18	Kitty	795	800
T28	ENT 824 827	him	56	1	Darcy	824	827
T29	ENT 838 847	Elizabeth	56	0	Elizabeth	838	847
T30	ENT 906 908	he	56	1	Darcy	906	908
T31	ENT 955 966	the Lucases	56	27	OTHER	955	966
T32	ENT 977 982	Kitty	56	18	Kitty	977	982
T33	ENT 1003 1008	Maria	56	15	Maria Lucas	1003	1008
T34	ENT 1018 1027	Elizabeth	56	0	Elizabeth	1018	1027
T35	ENT 1083 1088	Kitty	56	18	Kitty	1083	1088
T36	ENT 1094 1098	them	56	31	collective	1094	1098
T37	ENT 1099 1102	she	56	0	Elizabeth	1099	1102
T38	ENT 1123 1126	him	56	1	Darcy	1123	1126
T39	ENT 1158 1161	her	56	0	Elizabeth	1158	1161
T40	ENT 1202 1205	her	56	0	Elizabeth	1202	1205
T41	ENT 1225 1228	she	56	0	Elizabeth	1225	1228
T42	ENT 1251 1260	Mr. Darcy	56	1	Darcy	1251	1260
T43	ENT 1268 1291	a very selfish creature	56	0	Elizabeth	1268	1291
T44	ENT 1387 1392	yours	56	1	Darcy	1387	1392
T45	ENT 1461 1475	my poor sister	56	5	Lydia	1461	1475
T46	ENT 1610 1619	my family	56	24	Bennets	1610	1619
T47	ENT 1727 1732	Darcy	56	1	Darcy	1727	1732
T48	ENT 1887 1900	Mrs. Gardiner	56	11	Mrs. Gardiner	1887	1900
T49	ENT 1956 1963	my aunt	56	11	Mrs. Gardiner	1956	1963
T50	ENT 1966 1971	Lydia	56	5	Lydia	1966	1971
T51	ENT 2175 2184	my family	56	24	Bennets	2175	2184
T52	ENT 2365 2367	he	56	1	Darcy	2365	2367
T53	ENT 2546 2559	your _ family	56	24	Bennets	2546	2559
T54	ENT 2597 2601	them	56	24	Bennets	2597	2601
T55	ENT 2645 2654	Elizabeth	56	0	Elizabeth	2645	2654
T56	ENT 2718 2721	her	56	0	Elizabeth	2718	2721
T57	ENT 2718 2731	her companion	56	1	Darcy	2718	2731
T58	ENT 2973 2982	Elizabeth	56	0	Elizabeth	2973	2982
T59	ENT 3045 3048	his	56	1	Darcy	3045	3048
T60	ENT 3072 3079	herself	56	0	Elizabeth	3072	3079
T61	ENT 3141 3144	him	56	1	Darcy	3141	3144
T62	ENT 3164 3167	her	56	0	Elizabeth	3164	3167
T63	ENT 3242 3244	he	56	1	Darcy	3242	3244
T64	ENT 3266 3269	her	56	0	Elizabeth	3266	3269
T65	ENT 3306 3309	his	56	1	Darcy	3306	3309
T66	ENT 3385 3387	he	56	1	Darcy	3385	3387
T67	ENT 3425 3427	he	56	1	Darcy	3425	3427
T68	ENT 3438 3445	himself	56	1	Darcy	3438	3445
T69	ENT 3491 3514	a man violently in love	56	1	Darcy	3491	3514
T70	ENT 3543 3552	Elizabeth	56	0	Elizabeth	3543	3552
T71	ENT 3576 3579	his	56	1	Darcy	3576	3579
T72	ENT 3586 3589	she	56	0	Elizabeth	3586	3589
T73	ENT 3667 3670	his	56	1	Darcy	3667	3670
T74	ENT 3685 3688	him	56	1	Darcy	3685	3688
T75	ENT 3704 3707	she	56	0	Elizabeth	3704	3707
T76	ENT 3725 3728	she	56	0	Elizabeth	3725	3728
T77	ENT 3748 3750	he	56	1	Darcy	3748	3750
T78	ENT 3756 3759	her	56	0	Elizabeth	3756	3759
T79	ENT 3812 3815	she	56	0	Elizabeth	3812	3815
T80	ENT 3823 3826	him	56	1	Darcy	3823	3826
T81	ENT 3834 3837	his	56	1	Darcy	3834	3837
T82	ENT 4024 4027	She	56	0	Elizabeth	4024	4027
T83	ENT 4119 4122	his	56	1	Darcy	4119	4122
T84	ENT 4119 4127	his aunt	56	17	Lady Catherine	4119	4127
T85	ENT 4150 4153	him	56	1	Darcy	4150	4153
T86	ENT 4157 4160	her	56	17	Lady Catherine	4157	4160
T87	ENT 4176 4182	London	56	-1	NONE	4176	4182
T88	ENT 4202 4205	her	56	17	Lady Catherine	4202	4205
T89	ENT 4217 4226	Longbourn	56	-1	NONE	4217	4226
T90	ENT 4263 4266	her	56	17	Lady Catherine	4263	4266
T91	ENT 4285 4294	Elizabeth	56	0	Elizabeth	4285	4294
T92	ENT 4364 4367	her	56	17	Lady Catherine	4364	4367
T93	ENT 4364 4376	her ladyship	56	17	Lady Catherine	4364	4376
T94	ENT 4414 4417	her	56	0	Elizabeth	4414	4417
T95	ENT 4494 4497	her	56	17	Lady Catherine	4494	4497
T96	ENT 4537 4540	her	56	17	Lady Catherine	4537	4540
T97	ENT 4537 4547	her nephew	56	1	Darcy	4537	4547
T98	ENT 4556 4559	she	56	0	Elizabeth	4556	4559
T99	ENT 4604 4607	her	56	17	Lady Catherine	4604	4607
T100	ENT 4604 4616	her ladyship	56	17	Lady Catherine	4604	4616
T101	ENT 4696 4698	he	56	1	Darcy	4696	4698
T102	ENT 4907 4921	Lady Catherine	56	17	Lady Catherine	4907	4921
T103	ENT 4948 4957	Elizabeth	56	0	Elizabeth	4948	4957
T104	ENT 4982 4985	she	56	0	Elizabeth	4982	4985
T105	ENT 5170 5184	your relations	56	27	OTHER	5170	5184
T106	ENT 5460 5462	We	56	31	collective	5460	5462
T107	ENT 5545 5554	Elizabeth	56	0	Elizabeth	5545	5554
T108	ENT 6270 6274	them	56	-1	NONE	6270	6274
T109	ENT 6793 6798	Darcy	56	1	Darcy	6793	6798
T110	ENT 6809 6812	his	56	1	Darcy	6809	6812
T111	ENT 6842 6844	he	56	1	Darcy	6842	6844
T112	ENT 6955 6958	She	56	0	Elizabeth	6955	6958
T113	ENT 6988 6991	her	56	0	Elizabeth	6988	6991
T114	ENT 7025 7028	her	56	0	Elizabeth	7025	7028
T115	ENT 7086 7088	he	56	1	Darcy	7086	7088
T116	ENT 7677 7682	Darcy	56	1	Darcy	7677	7682
T117	ENT 7969 7989	the person who wrote	56	1	Darcy	7969	7989
T118	ENT 7996 8022	the person who received it	56	0	Elizabeth	7996	8022
T119	ENT 8617 8632	a selfish being	56	1	Darcy	8617	8632
T120	ENT 8690 8697	a child	56	1	Darcy	8690	8697
T121	ENT 8867 8878	an only son	56	1	Darcy	8867	8878
T122	ENT 8900 8917	an only _ child _	56	1	Darcy	8900	8917
T123	ENT 8942 8952	my parents	56	27	OTHER	8942	8952
T124	ENT 8973 8983	themselves	56	27	OTHER	8973	8983
T125	ENT 8990 8999	my father	56	27	OTHER	8990	8999
T126	ENT 9157 9177	my own family circle	56	27	OTHER	9157	9177
