ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	22	0.0	Elizabeth	11	20
T1	ENT 38 41	her	22	0.0	Elizabeth	38	41
T2	ENT 38 48	her mother	22	3.0	Mrs. Bennet	38	48
T3	ENT 53 60	sisters	22			53	60
T4	ENT 82 85	she	22	0.0	Elizabeth	82	85
T5	ENT 119 122	she	22			119	122
T6	ENT 159 176	Sir William Lucas	22			159	176
T7	ENT 177 184	himself	22			177	184
T8	ENT 204 207	his	22			204	207
T9	ENT 204 216	his daughter	22			204	216
T10	ENT 231 234	her	22			231	234
T11	ENT 249 259	the family	22			249	259
T12	ENT 287 291	them	22			287	291
T13	ENT 360 370	the houses	22			360	370
T14	ENT 373 375	he	22	14.0	Sir William Lucas	373	375
T15	ENT 402 413	an audience	22			402	413
T16	ENT 459 470	Mrs. Bennet	22	3.0	Mrs. Bennet	459	470
T17	ENT 524 526	he	22	14.0	Sir William Lucas	524	526
T18	ENT 559 564	Lydia	22			559	564
T19	ENT 644 655	Sir William	22			644	655
T20	ENT 711 722	Mr. Collins	22			711	722
T21	ENT 738 743	Lizzy	22	0.0	Elizabeth	738	743
T22	ENT 787 797	a courtier	22			787	797
T23	ENT 850 861	Sir William	22			850	861
T24	ENT 887 890	him	22			887	890
T25	ENT 919 921	he	22			919	921
T26	ENT 969 972	his	22			969	972
T27	ENT 987 989	he	22	14.0	Sir William Lucas	987	989
T28	ENT 1061 1070	Elizabeth	22			1061	1070
T29	ENT 1097 1100	her	22			1097	1100
T30	ENT 1112 1115	him	22			1112	1115
T31	ENT 1157 1164	herself	22			1157	1164
T32	ENT 1184 1187	his	22	14.0	Sir William Lucas	1184	1187
T33	ENT 1212 1215	her	22			1212	1215
T34	ENT 1243 1252	Charlotte	22			1243	1252
T35	ENT 1253 1260	herself	22			1253	1260
T36	ENT 1316 1319	her	22			1316	1319
T37	ENT 1316 1326	her mother	22			1316	1326
T38	ENT 1331 1338	sisters	22	24.0	Bennets	1331	1338
T39	ENT 1361 1364	her	22			1361	1364
T40	ENT 1384 1395	Sir William	22	14.0	Sir William Lucas	1384	1395
T41	ENT 1407 1410	she	22	0.0	Elizabeth	1407	1410
T42	ENT 1433 1437	Jane	22			1433	1437
T43	ENT 1559 1570	Mr. Collins	22			1559	1570
T44	ENT 1604 1612	Hunsford	22	27.0	OTHER	1604	1612
T45	ENT 1618 1624	London	22	27.0	OTHER	1618	1624
T46	ENT 1627 1638	Mrs. Bennet	22			1627	1638
T47	ENT 1698 1709	Sir William	22			1698	1709
T48	ENT 1739 1741	he	22			1739	1741
T49	ENT 1747 1751	them	22			1747	1751
T50	ENT 1757 1760	her	22			1757	1760
T51	ENT 1812 1815	she	22	3.0	Mrs. Bennet	1812	1815
T52	ENT 1879 1882	she	22			1879	1882
T53	ENT 1902 1913	Mr. Collins	22			1902	1913
T54	ENT 1944 1947	she	22	3.0	Mrs. Bennet	1944	1947
T55	ENT 2126 2135	Elizabeth	22			2126	2135
T56	ENT 2192 2195	she	22			2192	2195
T57	ENT 2196 2203	herself	22			2196	2203
T58	ENT 2236 2240	them	22			2236	2240
T59	ENT 2271 2274	she	22			2271	2274
T60	ENT 2370 2373	her	22			2370	2373
T61	ENT 2402 2405	her	22	3.0	Mrs. Bennet	2402	2405
T62	ENT 2441 2444	she	22			2441	2444
T63	ENT 2455 2464	Elizabeth	22			2455	2464
T64	ENT 2482 2485	her	22	0.0	Elizabeth	2482	2485
T65	ENT 2515 2518	she	22	3.0	Mrs. Bennet	2515	2518
T66	ENT 2534 2545	Sir William	22			2534	2545
T67	ENT 2549 2559	Lady Lucas	22			2549	2559
T68	ENT 2614 2617	she	22			2614	2617
T69	ENT 2639 2653	their daughter	22			2639	2653
T70	ENT 2656 2666	Mr. Bennet	22			2656	2666
T71	ENT 2733 2735	he	22			2733	2735
T72	ENT 2751 2753	he	22			2751	2753
T73	ENT 2815 2818	him	22	4.0	Mr. Bennet	2815	2818
T74	ENT 2821 2823	he	22			2821	2823
T75	ENT 2848 2863	Charlotte Lucas	22			2848	2863
T76	ENT 2871 2873	he	22			2871	2873
T77	ENT 2936 2939	his	22			2936	2939
T78	ENT 2936 2944	his wife	22			2936	2944
T79	ENT 2969 2972	his	22	4.0	Mr. Bennet	2969	2972
T80	ENT 2969 2981	his daughter	22			2969	2981
T81	ENT 2984 2988	Jane	22			2984	2988
T82	ENT 2999 3006	herself	22			2999	3006
T83	ENT 3045 3048	she	22			3045	3048
T84	ENT 3062 3065	her	22			3062	3065
T85	ENT 3087 3090	her	22	2.0	Jane	3087	3090
T86	ENT 3138 3147	Elizabeth	22	0.0	Elizabeth	3138	3147
T87	ENT 3157 3160	her	22	2.0	Jane	3157	3160
T88	ENT 3192 3197	Kitty	22	18.0	Kitty	3192	3197
T89	ENT 3202 3207	Lydia	22	5.0	Lydia	3202	3207
T90	ENT 3230 3240	Miss Lucas	22			3230	3240
T91	ENT 3247 3258	Mr. Collins	22			3247	3258
T92	ENT 3268 3279	a clergyman	22			3268	3279
T93	ENT 3298 3302	them	22	27.0	OTHER	3298	3302
T94	ENT 3356 3363	Meryton	22	27.0	OTHER	3356	3363
T95	ENT 3366 3376	Lady Lucas	22			3366	3376
