ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 22	Sir William	29	14	Sir William Lucas	11	22
T1	ENT 45 53	Hunsford	29	14	Sir William Lucas	45	53
T2	ENT 60 63	his	29	14	Sir William Lucas	60	63
T3	ENT 98 101	him	29	14	Sir William Lucas	98	101
T4	ENT 105 108	his	29	14	Sir William Lucas	105	108
T5	ENT 105 117	his daughter	29	9	Charlotte	105	117
T6	ENT 161 164	her	29	9	Charlotte	161	164
T7	ENT 176 190	such a husband	29	20	Mr. Collins	176	190
T8	ENT 195 211	such a neighbour	29	17	Lady Catherine	195	211
T9	ENT 247 258	Sir William	29	14	Sir William Lucas	247	258
T10	ENT 268 272	them	29	31	collective	268	272
T11	ENT 275 286	Mr. Collins	29	20	Mr. Collins	275	286
T12	ENT 295 298	his	29	20	Mr. Collins	295	298
T13	ENT 318 321	him	29	14	Sir William Lucas	318	321
T14	ENT 329 332	his	29	20	Mr. Collins	329	332
T15	ENT 329 336	his gig	29	-1	NONE	329	336
T16	ENT 351 354	him	29	14	Sir William Lucas	351	354
T17	ENT 355 366	the country	29	-1	NONE	355	366
T18	ENT 378 380	he	29	14	Sir William Lucas	378	380
T19	ENT 393 409	the whole family	29	31	collective	393	409
T20	ENT 452 461	Elizabeth	29	0	Elizabeth	452	461
T21	ENT 513 516	her	29	0	Elizabeth	513	516
T22	ENT 513 523	her cousin	29	20	Mr. Collins	513	523
T23	ENT 617 620	him	29	20	Mr. Collins	617	620
T24	ENT 639 649	the garden	29	-1	NONE	639	649
T25	ENT 711 714	his	29	20	Mr. Collins	711	714
T26	ENT 711 753	his own book-room , which fronted the road	29	-1	NONE	711	753
T27	ENT 745 753	the road	29	-1	NONE	745	753
T28	ENT 756 784	The room in which the ladies	29	-1	NONE	756	784
T29	ENT 774 784	the ladies	29	31	collective	774	784
T30	ENT 805 814	Elizabeth	29	0	Elizabeth	805	814
T31	ENT 849 858	Charlotte	29	9	Charlotte	849	858
T32	ENT 877 895	the dining-parlour	29	9	Charlotte	877	895
T33	ENT 913 915	it	29	-1	NONE	913	915
T34	ENT 920 939	a better sized room	29	-1	NONE	920	939
T35	ENT 979 982	she	29	0	Elizabeth	979	982
T36	ENT 997 1000	her	29	0	Elizabeth	997	1000
T37	ENT 997 1007	her friend	29	9	Charlotte	997	1007
T38	ENT 1041 1044	she	29	9	Charlotte	1041	1044
T39	ENT 1055 1066	Mr. Collins	29	20	Mr. Collins	1055	1066
T40	ENT 1108 1111	his	29	20	Mr. Collins	1108	1111
T41	ENT 1108 1125	his own apartment	29	-1	NONE	1108	1125
T42	ENT 1144 1162	one equally lively	29	-1	NONE	1144	1162
T43	ENT 1169 1172	she	29	0	Elizabeth	1169	1172
T44	ENT 1178 1187	Charlotte	29	9	Charlotte	1178	1187
T45	ENT 1222 1238	the drawing-room	29	9	Charlotte	1222	1238
T46	ENT 1273 1281	the lane	29	-1	NONE	1273	1281
T47	ENT 1305 1316	Mr. Collins	29	20	Mr. Collins	1305	1316
T48	ENT 1343 1352	carriages	29	20	Mr. Collins	1343	1352
T49	ENT 1391 1405	Miss de Bourgh	29	32	MissDeBourgh	1391	1405
T50	ENT 1418 1421	her	29	32	MissDeBourgh	1418	1421
T51	ENT 1438 1440	he	29	20	Mr. Collins	1438	1440
T52	ENT 1471 1475	them	29	31	collective	1471	1475
T53	ENT 1519 1522	She	29	32	MissDeBourgh	1519	1522
T54	ENT 1551 1564	the Parsonage	29	-1	NONE	1551	1564
T55	ENT 1609 1618	Charlotte	29	9	Charlotte	1609	1618
T56	ENT 1701 1712	Mr. Collins	29	20	Mr. Collins	1701	1712
T57	ENT 1729 1736	Rosings	29	20	Mr. Collins	1729	1736
T58	ENT 1761 1764	his	29	20	Mr. Collins	1761	1764
