ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 76 85	Elizabeth	55	0	Elizabeth	76	85
T1	ENT 134 137	she	55	0	Elizabeth	134	137
T2	ENT 202 216	Lady Catherine	55	17	Lady Catherine	202	216
T3	ENT 285 292	Rosings	55	-1	NONE	285	292
T4	ENT 332 335	her	55	0	Elizabeth	332	335
T5	ENT 361 370	Mr. Darcy	55	1	Darcy	361	370
T6	ENT 476 485	Elizabeth	55	0	Elizabeth	476	485
T7	ENT 518 521	she	55	0	Elizabeth	518	521
T8	ENT 541 544	his	55	1	Darcy	541	544
T9	ENT 553 572	the intimate friend	55	1	Darcy	553	572
T10	ENT 576 583	Bingley	55	6	Bingley	576	583
T11	ENT 592 595	her	55	0	Elizabeth	592	595
T12	ENT 604 622	the sister of Jane	55	0	Elizabeth	604	622
T13	ENT 618 622	Jane	55	2	Jane	618	622
T14	ENT 689 698	everybody	55	27	OTHER	689	698
T15	ENT 740 743	She	55	0	Elizabeth	740	743
T16	ENT 752 759	herself	55	0	Elizabeth	752	759
T17	ENT 799 802	her	55	0	Elizabeth	799	802
T18	ENT 799 809	her sister	55	2	Jane	799	809
T19	ENT 821 825	them	55	31	collective	821	825
T20	ENT 857 860	her	55	0	Elizabeth	857	860
T21	ENT 857 886	her neighbours at Lucas Lodge	55	31	collective	857	886
T22	ENT 875 886	Lucas Lodge	55	-1	NONE	875	886
T23	ENT 942 955	the Collinses	55	38	Collinses	942	955
T24	ENT 971 974	she	55	0	Elizabeth	971	974
T25	ENT 999 1013	Lady Catherine	55	17	Lady Catherine	999	1013
T26	ENT 1091 1094	she	55	0	Elizabeth	1091	1094
T27	ENT 1166 1180	Lady Catherine	55	17	Lady Catherine	1166	1180
T28	ENT 1208 1211	she	55	0	Elizabeth	1208	1211
T29	ENT 1285 1288	her	55	17	Lady Catherine	1285	1288
T30	ENT 1333 1336	she	55	17	Lady Catherine	1333	1336
T31	ENT 1349 1352	her	55	17	Lady Catherine	1349	1352
T32	ENT 1407 1416	Elizabeth	55	0	Elizabeth	1407	1416
T33	ENT 1422 1425	she	55	17	Lady Catherine	1422	1425
T34	ENT 1458 1461	her	55	17	Lady Catherine	1458	1461
T35	ENT 1458 1468	her nephew	55	1	Darcy	1458	1468
T36	ENT 1479 1481	he	55	1	Darcy	1479	1481
