ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 26 36	Mr. Bennet	47	4.0	Mr. Bennet	26	36
T1	ENT 52 56	Jane	47	2.0	Jane	52	56
T2	ENT 61 70	Elizabeth	47	0.0	Elizabeth	61	70
T3	ENT 117 126	the house	47	-1.0	NONE	117	126
T4	ENT 138 153	the housekeeper	47	27.0	OTHER	138	153
T5	ENT 169 173	them	47	31.0	collective	169	173
T6	ENT 198 201	she	47	27.0	OTHER	198	201
T7	ENT 215 219	them	47	31.0	collective	215	219
T8	ENT 223 235	their mother	47	3.0	Mrs. Bennet	223	235
T9	ENT 259 262	her	47	27.0	OTHER	259	262
T10	ENT 326 329	her	47	27.0	OTHER	326	329
T11	ENT 332 335	she	47	27.0	OTHER	332	335
T12	ENT 344 355	Miss Bennet	47	2.0	Jane	344	355
T13	ENT 381 386	madam	47	2.0	Jane	381	386
T14	ENT 470 474	town	47	-1.0	NONE	470	474
T15	ENT 543 547	Hill	47	27.0	OTHER	543	547
T16	ENT 550 552	We	47	31.0	collective	550	552
T17	ENT 577 581	town	47	-1.0	NONE	577	581
T18	ENT 590 600	Dear madam	47	0.0	Elizabeth	590	600
T19	ENT 612 621	Mrs. Hill	47	27.0	OTHER	612	621
T20	ENT 696 702	master	47	4.0	Mr. Bennet	696	702
T21	ENT 708 720	Mr. Gardiner	47	10.0	Gardiner	708	720
T22	ENT 723 725	He	47	27.0	OTHER	723	725
T23	ENT 735 739	here	47	-1.0	NONE	735	739
T24	ENT 761 767	master	47	4.0	Mr. Bennet	761	767
T25	ENT 799 808	the girls	47	29.0	JaneElizabeth	799	808
T26	ENT 874 887	the vestibule	47	-1.0	NONE	874	887
T27	ENT 893 911	the breakfast-room	47	-1.0	NONE	893	911
T28	ENT 929 940	the library	47	-1.0	NONE	929	940
T29	ENT 943 955	their father	47	4.0	Mr. Bennet	943	955
T30	ENT 1011 1014	him	47	4.0	Mr. Bennet	1011	1014
T31	ENT 1018 1024	stairs	47	-1.0	NONE	1018	1024
T32	ENT 1030 1042	their mother	47	3.0	Mrs. Bennet	1030	1042
T33	ENT 1067 1077	the butler	47	27.0	OTHER	1067	1077
T34	ENT 1117 1126	my master	47	4.0	Mr. Bennet	1117	1126
T35	ENT 1129 1134	ma'am	47	2.0	Jane	1129	1134
T36	ENT 1137 1139	he	47	4.0	Mr. Bennet	1137	1139
T37	ENT 1159 1175	the little copse	47	-1.0	NONE	1159	1175
T38	ENT 1235 1243	the hall	47	-1.0	NONE	1235	1243
T39	ENT 1271 1279	the lawn	47	-1.0	NONE	1271	1279
T40	ENT 1286 1298	their father	47	4.0	Mr. Bennet	1286	1298
T41	ENT 1331 1334	his	47	4.0	Mr. Bennet	1331	1334
T42	ENT 1347 1386	a small wood on one side of the paddock	47	-1.0	NONE	1347	1386
T43	ENT 1375 1386	the paddock	47	-1.0	NONE	1375	1386
T44	ENT 1389 1393	Jane	47	2.0	Jane	1389	1393
T45	ENT 1456 1465	Elizabeth	47	0.0	Elizabeth	1456	1465
T46	ENT 1495 1498	her	47	2.0	Jane	1495	1498
