ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 27 37	Mr. Bennet	13	4	Mr. Bennet	27	37
T1	ENT 71 83	the servants	13	-1	NONE	71	83
T2	ENT 101 103	he	13	4	Mr. Bennet	101	103
T3	ENT 151 154	his	13	4	Mr. Bennet	151	154
T4	ENT 151 160	his guest	13	20	Mr. Collins	151	160
T5	ENT 204 206	he	13	4	Mr. Bennet	204	206
T6	ENT 216 219	him	13	20	Mr. Collins	216	219
T7	ENT 249 251	he	13	20	Mr. Collins	249	251
T8	ENT 277 280	his	13	20	Mr. Collins	277	280
T9	ENT 277 290	his patroness	13	17	Lady Catherine	277	290
T10	ENT 293 317	Lady Catherine de Bourgh	13	17	Lady Catherine	293	317
T11	ENT 334 337	his	13	20	Mr. Collins	334	337
T12	ENT 369 372	his	13	20	Mr. Collins	369	372
T13	ENT 410 420	Mr. Bennet	13	4	Mr. Bennet	410	420
T14	ENT 452 463	Mr. Collins	13	20	Mr. Collins	452	463
T15	ENT 480 483	her	13	17	Lady Catherine	480	483
T16	ENT 514 517	him	13	20	Mr. Collins	514	517
T17	ENT 592 594	he	13	20	Mr. Collins	592	594
T18	ENT 613 615	he	13	20	Mr. Collins	613	615
T19	ENT 629 632	his	13	20	Mr. Collins	629	632
T20	ENT 666 682	a person of rank	13	17	Lady Catherine	666	682
T21	ENT 725 727	he	13	20	Mr. Collins	725	727
T22	ENT 732 739	himself	13	20	Mr. Collins	732	739
T23	ENT 757 771	Lady Catherine	13	17	Lady Catherine	757	771
T24	ENT 774 777	She	13	17	Lady Catherine	774	777
T25	ENT 849 851	he	13	20	Mr. Collins	849	851
T26	ENT 899 902	her	13	17	Lady Catherine	899	902
T27	ENT 905 908	She	13	17	Lady Catherine	905	908
T28	ENT 924 927	him	13	20	Mr. Collins	924	927
T29	ENT 945 952	Rosings	13	-1	NONE	945	952
T30	ENT 972 975	him	13	20	Mr. Collins	972	975
T31	ENT 1014 1017	her	13	17	Lady Catherine	1014	1017
T32	ENT 1053 1067	Lady Catherine	13	17	Lady Catherine	1053	1067
T33	ENT 1090 1101	many people	13	-1	NONE	1090	1101
T34	ENT 1102 1104	he	13	20	Mr. Collins	1102	1104
T35	ENT 1118 1120	he	13	20	Mr. Collins	1118	1120
T36	ENT 1165 1168	her	13	17	Lady Catherine	1165	1168
T37	ENT 1171 1174	She	13	17	Lady Catherine	1171	1174
T38	ENT 1196 1199	him	13	20	Mr. Collins	1196	1199
T39	ENT 1203 1206	she	13	17	Lady Catherine	1203	1206
T40	ENT 1216 1235	any other gentleman	13	20	Mr. Collins	1216	1235
T41	ENT 1238 1241	she	13	17	Lady Catherine	1238	1241
T42	ENT 1277 1280	his	13	20	Mr. Collins	1277	1280
T43	ENT 1307 1324	the neighbourhood	13	-1	NONE	1307	1324
T44	ENT 1332 1335	his	13	20	Mr. Collins	1332	1335
T45	ENT 1344 1354	the parish	13	-1	NONE	1344	1354
T46	ENT 1397 1400	his	13	20	Mr. Collins	1397	1400
T47	ENT 1397 1410	his relations	13	-1	NONE	1397	1410
T48	ENT 1413 1416	She	13	17	Lady Catherine	1413	1416
T49	ENT 1449 1452	him	13	20	Mr. Collins	1449	1452
T50	ENT 1473 1475	he	13	20	Mr. Collins	1473	1475
T51	ENT 1493 1495	he	13	20	Mr. Collins	1493	1495
