ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	41	0	Elizabeth	11	20
T1	ENT 81 90	Pemberley	41	-1	NONE	81	90
T2	ENT 91 96	Woods	41	-1	NONE	91	96
T3	ENT 159 168	the lodge	41	-1	NONE	159	168
T4	ENT 171 174	her	41	0	Elizabeth	171	174
T5	ENT 208 216	The park	41	-1	NONE	208	216
T6	ENT 287 289	it	41	-1	NONE	287	289
T7	ENT 352 398	a beautiful wood stretching over a wide extent	41	-1	NONE	352	398
T8	ENT 401 410	Elizabeth	41	0	Elizabeth	401	410
T9	ENT 455 458	she	41	0	Elizabeth	455	458
T10	ENT 574 584	themselves	41	31	collective	574	584
T11	ENT 599 622	a considerable eminence	41	-1	NONE	599	622
T12	ENT 631 639	the wood	41	-1	NONE	631	639
T13	ENT 685 700	Pemberley House	41	-1	NONE	685	700
T14	ENT 736 744	a valley	41	-1	NONE	736	744
T15	ENT 758 766	the road	41	-1	NONE	758	766
T16	ENT 715 793	the opposite side of a valley , into which the road with some abruptness wound	41	-1	NONE	715	793
T17	ENT 796 798	It	41	-1	NONE	796	798
T18	ENT 803 836	a large , handsome stone building	41	-1	NONE	803	836
T19	ENT 886 913	a ridge of high woody hills	41	-1	NONE	886	913
T20	ENT 931 939	a stream	41	-1	NONE	931	939
T21	ENT 940 966	of some natural importance	41	-1	NONE	940	966
T22	ENT 1034 1037	Its	41	-1	NONE	1034	1037
T23	ENT 1034 1043	Its banks	41	-1	NONE	1034	1043
T24	ENT 1086 1095	Elizabeth	41	0	Elizabeth	1086	1095
T25	ENT 1112 1115	She	41	0	Elizabeth	1112	1115
T26	ENT 1131 1155	a place for which nature	41	-1	NONE	1131	1155
T27	ENT 1267 1271	them	41	31	collective	1267	1271
T28	ENT 1318 1321	she	41	0	Elizabeth	1318	1321
T29	ENT 1350 1359	Pemberley	41	-1	NONE	1350	1359
T30	ENT 1396 1404	the hill	41	-1	NONE	1396	1404
T31	ENT 1415 1425	the bridge	41	-1	NONE	1415	1425
T32	ENT 1495 1504	the house	41	-1	NONE	1495	1504
T33	ENT 1511 1514	her	41	0	Elizabeth	1511	1514
T34	ENT 1539 1548	its owner	41	1	Darcy	1539	1548
T35	ENT 1560 1563	She	41	0	Elizabeth	1560	1563
T36	ENT 1577 1592	the chambermaid	41	27	OTHER	1577	1592
T37	ENT 1632 1641	the place	41	-1	NONE	1632	1641
T38	ENT 1668 1676	the hall	41	-1	NONE	1668	1676
T39	ENT 1683 1692	Elizabeth	41	0	Elizabeth	1683	1692
T40	ENT 1714 1729	the housekeeper	41	27	OTHER	1714	1729
T41	ENT 1757 1760	her	41	0	Elizabeth	1757	1760
T42	ENT 1773 1776	she	41	0	Elizabeth	1773	1776
T43	ENT 1783 1798	The housekeeper	41	27	OTHER	1783	1798
T44	ENT 1806 1875	a respectable-looking elderly woman , much less fine , and more civil	41	27	OTHER	1806	1875
T45	ENT 1883 1886	she	41	0	Elizabeth	1883	1886
T46	ENT 1913 1916	her	41	27	OTHER	1913	1916
T47	ENT 1933 1936	her	41	27	OTHER	1933	1936
T48	ENT 1942 1960	the dining-parlour	41	-1	NONE	1942	1960
T49	ENT 1970 2002	a large , well proportioned room	41	-1	NONE	1970	2002
T50	ENT 2028 2037	Elizabeth	41	0	Elizabeth	2028	2037
T51	ENT 2065 2067	it	41	-1	NONE	2065	2067
T52	ENT 2111 2139	The hill , crowned with wood	41	-1	NONE	2111	2139
T53	ENT 2189 2217	abruptness from the distance	41	-1	NONE	2189	2217
T54	ENT 2266 2276	the ground	41	-1	NONE	2266	2276
T55	ENT 2292 2295	she	41	0	Elizabeth	2292	2295
T56	ENT 2306 2315	the whole	41	-1	NONE	2306	2315
T57	ENT 2324 2333	the river	41	-1	NONE	2324	2333
T58	ENT 2363 2368	banks	41	-1	NONE	2363	2368
T59	ENT 2373 2398	the winding of the valley	41	-1	NONE	2373	2398
T60	ENT 2388 2398	the valley	41	-1	NONE	2388	2398
T61	ENT 2411 2414	she	41	0	Elizabeth	2411	2414
T62	ENT 2427 2429	it	41	-1	NONE	2427	2429
