ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	50	0	Elizabeth	11	20
T1	ENT 68 71	her	50	0	Elizabeth	68	71
T2	ENT 90 93	she	50	0	Elizabeth	90	93
T3	ENT 111 114	She	50	0	Elizabeth	111	114
T4	ENT 170 186	the little copse	50	-1	NONE	170	186
T5	ENT 195 198	she	50	0	Elizabeth	195	198
T6	ENT 236 239	she	50	0	Elizabeth	236	239
T7	ENT 337 340	her	50	0	Elizabeth	337	340
T8	ENT 379 397	Gracechurch Street	50	-1	NONE	379	397
T9	ENT 418 425	My dear	50	0	Elizabeth	418	425
T10	ENT 426 431	Niece	50	0	Elizabeth	426	431
T11	ENT 904 914	Your uncle	50	10	Gardiner	904	914
T12	ENT 988 1005	a party concerned	50	0	Elizabeth	988	1005
T13	ENT 1025 1028	him	50	10	Gardiner	1025	1028
T14	ENT 1039 1041	he	50	10	Gardiner	1039	1041
T15	ENT 1157 1161	home	50	7	Wickham	1157	1161
T16	ENT 1167 1176	Longbourn	50	-1	NONE	1167	1176
T17	ENT 1179 1189	your uncle	50	10	Gardiner	1179	1189
T18	ENT 1222 1231	Mr. Darcy	50	1	Darcy	1222	1231
T19	ENT 1262 1265	him	50	10	Gardiner	1262	1265
T20	ENT 1396 1398	He	50	1	Darcy	1396	1398
T21	ENT 1412 1424	Mr. Gardiner	50	10	Gardiner	1412	1424
T22	ENT 1430 1432	he	50	1	Darcy	1430	1432
T23	ENT 1453 1464	your sister	50	5	Lydia	1453	1464
T24	ENT 1469 1480	Mr. Wickham	50	7	Wickham	1469	1480
T25	ENT 1497 1499	he	50	1	Darcy	1497	1499
T26	ENT 1525 1529	them	50	31	collective	1525	1529
T27	ENT 1537 1544	Wickham	50	7	Wickham	1537	1544
T28	ENT 1558 1563	Lydia	50	5	Lydia	1558	1563
T29	ENT 1597 1599	he	50	1	Darcy	1597	1599
T30	ENT 1605 1615	Derbyshire	50	-1	NONE	1605	1615
T31	ENT 1635 1644	ourselves	50	31	collective	1635	1644
T32	ENT 1659 1663	town	50	-1	NONE	1659	1663
T33	ENT 1699 1703	them	50	31	collective	1699	1703
T34	ENT 1731 1734	his	50	1	Darcy	1731	1734
T35	ENT 1768 1775	himself	50	1	Darcy	1768	1775
T36	ENT 1781 1788	Wickham	50	7	Wickham	1781	1788
T37	ENT 1862 1890	any young woman of character	50	5	Lydia	1862	1890
T38	ENT 1913 1916	him	50	7	Wickham	1913	1916
T39	ENT 1919 1921	He	50	1	Darcy	1919	1921
T40	ENT 1954 1957	his	50	1	Darcy	1954	1957
T41	ENT 1994 1996	he	50	1	Darcy	1994	1996
T42	ENT 2027 2030	him	50	1	Darcy	2027	2030
T43	ENT 2038 2041	his	50	1	Darcy	2038	2041
T44	ENT 2066 2075	the world	50	-1	NONE	2066	2075
T45	ENT 2078 2081	His	50	1	Darcy	2078	2081
T46	ENT 2118 2120	He	50	1	Darcy	2118	2120
T47	ENT 2145 2148	his	50	1	Darcy	2145	2148
T48	ENT 2233 2240	himself	50	1	Darcy	2233	2240
T49	ENT 2246 2248	he	50	1	Darcy	2246	2248
