ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 29 40	Mr. Collins	20	20	Mr. Collins	29	40
T1	ENT 81 90	Elizabeth	20	0	Elizabeth	81	90
T2	ENT 217 220	her	20	0	Elizabeth	217	220
T3	ENT 217 227	her mother	20	3	Mrs. Bennet	217	227
T4	ENT 237 250	the gentleman	20	20	Mr. Collins	237	250
T5	ENT 251 258	himself	20	20	Mr. Collins	251	258
T6	ENT 263 266	his	20	20	Mr. Collins	263	266
T7	ENT 361 364	her	20	0	Elizabeth	361	364
T8	ENT 418 420	He	20	20	Mr. Collins	418	420
T9	ENT 444 447	her	20	0	Elizabeth	444	447
T10	ENT 485 487	he	20	20	Mr. Collins	485	487
T11	ENT 512 519	himself	20	20	Mr. Collins	512	519
T12	ENT 564 574	Miss Lucas	20	9	Charlotte	564	574
T13	ENT 608 611	him	20	20	Mr. Collins	608	611
T14	ENT 639 643	them	20	24	Bennets	639	643
T15	ENT 668 671	her	20	9	Charlotte	668	671
T16	ENT 668 678	her friend	20	0	Elizabeth	668	678
T17	ENT 717 728	Mrs. Bennet	20	3	Mrs. Bennet	717	728
T18	ENT 759 770	Mr. Collins	20	20	Mr. Collins	759	770
T19	ENT 815 824	Elizabeth	20	0	Elizabeth	815	824
T20	ENT 840 843	his	20	20	Mr. Collins	840	843
T21	ENT 869 872	his	20	20	Mr. Collins	869	872
T22	ENT 885 888	his	20	20	Mr. Collins	885	888
T23	ENT 939 941	He	20	20	Mr. Collins	939	941
T24	ENT 996 998	he	20	20	Mr. Collins	996	998
T25	ENT 1033 1042	the girls	20	24	Bennets	1033	1042
T26	ENT 1053 1060	Meryton	20	27	OTHER	1053	1060
T27	ENT 1075 1086	Mr. Wickham	20	7	Wickham	1075	1086
T28	ENT 1122 1125	his	20	7	Wickham	1122	1125
T29	ENT 1162 1164	He	20	7	Wickham	1162	1164
T30	ENT 1172 1176	them	20	24	Bennets	1172	1176
T31	ENT 1195 1203	the town	20	27	OTHER	1195	1203
T32	ENT 1219 1223	them	20	24	Bennets	1219	1223
T33	ENT 1227 1237	their aunt	20	24	Bennets	1227	1237
T34	ENT 1247 1250	his	20	7	Wickham	1247	1250
T35	ENT 1292 1301	everybody	20	27	OTHER	1292	1301
T36	ENT 1330 1339	Elizabeth	20	0	Elizabeth	1330	1339
T37	ENT 1352 1354	he	20	7	Wickham	1352	1354
T38	ENT 1402 1405	his	20	7	Wickham	1402	1405
T39	ENT 1463 1465	he	20	7	Wickham	1463	1465
T40	ENT 1520 1529	Mr. Darcy	20	1	Darcy	1520	1529
T41	ENT 1546 1559	the same room	20	27	OTHER	1546	1559
T42	ENT 1582 1585	him	20	1	Darcy	1582	1585
T43	ENT 1713 1716	She	20	0	Elizabeth	1713	1716
T44	ENT 1733 1736	his	20	7	Wickham	1733	1736
T45	ENT 1878 1885	Wickham	20	7	Wickham	1878	1885
T46	ENT 1890 1905	another officer	20	27	OTHER	1890	1905
T47	ENT 1923 1927	them	20	24	Bennets	1923	1927
T48	ENT 1931 1940	Longbourn	20	27	OTHER	1931	1940
T49	ENT 1963 1965	he	20	7	Wickham	1963	1965
T50	ENT 1991 1994	her	20	0	Elizabeth	1991	1994
T51	ENT 1997 2000	His	20	7	Wickham	1997	2000
T52	ENT 2014 2018	them	20	24	Bennets	2014	2018
T53	ENT 2044 2047	she	20	0	Elizabeth	2044	2047
T54	ENT 2086 2093	herself	20	0	Elizabeth	2086	2093
T55	ENT 2153 2156	him	20	7	Wickham	2153	2156
T56	ENT 2160 2163	her	20	0	Elizabeth	2160	2163
T57	ENT 2160 2170	her father	20	4	Mr. Bennet	2160	2170
T58	ENT 2175 2181	mother	20	3	Mrs. Bennet	2175	2181
T59	ENT 2236 2247	Miss Bennet	20	2	Jane	2236	2247
T60	ENT 2263 2274	Netherfield	20	27	OTHER	2263	2274
T61	ENT 2368 2374	a lady	20	8	Miss Bingley	2368	2374
T62	ENT 2404 2413	Elizabeth	20	0	Elizabeth	2404	2413
T63	ENT 2418 2421	her	20	0	Elizabeth	2418	2421
T64	ENT 2418 2428	her sister	20	2	Jane	2418	2428
T65	ENT 2454 2457	she	20	2	Jane	2454	2457
T66	ENT 2476 2479	her	20	2	Jane	2476	2479
T67	ENT 2528 2532	Jane	20	2	Jane	2528	2532
T68	ENT 2545 2552	herself	20	2	Jane	2545	2552
T69	ENT 2609 2612	her	20	2	Jane	2609	2612
T70	ENT 2666 2675	Elizabeth	20	0	Elizabeth	2666	2675
T71	ENT 2722 2725	her	20	0	Elizabeth	2722	2725
T72	ENT 2746 2753	Wickham	20	7	Wickham	2746	2753
T73	ENT 2774 2776	he	20	7	Wickham	2774	2776
T74	ENT 2781 2784	his	20	7	Wickham	2781	2784
T75	ENT 2781 2794	his companion	20	27	OTHER	2781	2794
T76	ENT 2828 2832	Jane	20	2	Jane	2828	2832
T77	ENT 2841 2844	her	20	0	Elizabeth	2841	2844
T78	ENT 2855 2858	her	20	2	Jane	2855	2858
T79	ENT 2862 2868	stairs	20	27	OTHER	2862	2868
T80	ENT 2898 2906	own room	20	27	OTHER	2898	2906
T81	ENT 2909 2913	Jane	20	2	Jane	2909	2913
T82	ENT 2963 2979	Caroline Bingley	20	8	Miss Bingley	2963	2979
T83	ENT 3030 3045	The whole party	20	27	OTHER	3030	3045
T84	ENT 3056 3067	Netherfield	20	27	OTHER	3056	3067
T85	ENT 3107 3111	town	20	27	OTHER	3107	3111
T86	ENT 3184 3187	she	20	8	Miss Bingley	3184	3187
T87	ENT 3198 3201	She	20	2	Jane	3198	3201
T88	ENT 3311 3324	their brother	20	6	Bingley	3311	3324
T89	ENT 3328 3332	town	20	27	OTHER	3328	3332
T90	ENT 3376 3392	Grosvenor Street	20	27	OTHER	3376	3392
T91	ENT 3401 3410	Mr. Hurst	20	27	OTHER	3401	3410
T92	ENT 3415 3422	a house	20	27	OTHER	3415	3422
T93	ENT 3401 3422	Mr. Hurst had a house	20	27	OTHER	3401	3422
T94	ENT 3511 3524	Hertfordshire	20	27	OTHER	3511	3524
T95	ENT 3534 3546	your society	20	2	Jane	3534	3546
T96	ENT 3549 3566	my dearest friend	20	2	Jane	3549	3566
T97	ENT 3853 3862	Elizabeth	20	0	Elizabeth	3853	3862
T98	ENT 3966 3969	her	20	0	Elizabeth	3966	3969
T99	ENT 3972 3975	she	20	0	Elizabeth	3972	3975
T100	ENT 4063 4074	Netherfield	20	27	OTHER	4063	4074
T101	ENT 4089 4100	Mr. Bingley	20	6	Bingley	4089	4100
T102	ENT 4110 4115	there	20	27	OTHER	4110	4115
T103	ENT 4156 4159	she	20	0	Elizabeth	4156	4159
T104	ENT 4179 4183	Jane	20	2	Jane	4179	4183
T105	ENT 4230 4233	his	20	6	Bingley	4230	4233
T106	ENT 4263 4266	she	20	0	Elizabeth	4263	4266
T107	ENT 4329 4341	your friends	20	28	BingSisters	4329	4341
T108	ENT 4360 4371	the country	20	27	OTHER	4360	4371
T109	ENT 4439 4451	Miss Bingley	20	8	Miss Bingley	4439	4451
T110	ENT 4490 4493	she	20	8	Miss Bingley	4490	4493
T111	ENT 4559 4566	friends	20	27	OTHER	4559	4566
T112	ENT 4616 4623	sisters	20	27	OTHER	4616	4623
T113	ENT 4626 4637	Mr. Bingley	20	6	Bingley	4626	4637
T114	ENT 4662 4668	London	20	27	OTHER	4662	4668
T115	ENT 4672 4676	them	20	28	BingSisters	4672	4676
T116	ENT 4682 4693	`` Caroline	20	8	Miss Bingley	4682	4693
T117	ENT 4714 4731	none of the party	20	27	OTHER	4714	4731
T118	ENT 4722 4731	the party	20	27	OTHER	4722	4731
T119	ENT 4749 4762	Hertfordshire	20	27	OTHER	4749	4762
T120	ENT 4812 4822	my brother	20	6	Bingley	4812	4822
T121	ENT 4843 4845	he	20	6	Bingley	4843	4845
T122	ENT 4884 4887	him	20	6	Bingley	4884	4887
T123	ENT 4891 4897	London	20	27	OTHER	4891	4897
T124	ENT 5023 5030	Charles	20	6	Bingley	5023	5030
T125	ENT 5039 5043	town	20	27	OTHER	5039	5043
T126	ENT 5044 5046	he	20	6	Bingley	5044	5046
