ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 22	Mr. Collins	14	20	Mr. Collins	11	22
T1	ENT 31 45	a sensible man	14	20	Mr. Collins	31	45
T2	ENT 153 156	his	14	20	Mr. Collins	153	156
T3	ENT 202 234	an illiterate and miserly father	14	27	OTHER	202	234
T4	ENT 248 250	he	14	20	Mr. Collins	248	250
T5	ENT 270 286	the universities	14	-1	NONE	270	286
T6	ENT 289 291	he	14	20	Mr. Collins	289	291
T7	ENT 402 405	his	14	20	Mr. Collins	402	405
T8	ENT 402 412	his father	14	27	OTHER	402	412
T9	ENT 425 428	him	14	20	Mr. Collins	425	428
T10	ENT 442 445	him	14	20	Mr. Collins	442	445
T11	ENT 687 690	him	14	20	Mr. Collins	687	690
T12	ENT 694 718	Lady Catherine de Bourgh	14	17	Lady Catherine	694	718
T13	ENT 738 746	Hunsford	14	-1	NONE	738	746
T14	ENT 782 784	he	14	20	Mr. Collins	782	784
T15	ENT 794 797	her	14	17	Lady Catherine	794	797
T16	ENT 814 817	his	14	20	Mr. Collins	814	817
T17	ENT 833 836	her	14	17	Lady Catherine	833	836
T18	ENT 840 843	his	14	20	Mr. Collins	840	843
T19	ENT 840 853	his patroness	14	17	Lady Catherine	840	853
T20	ENT 893 900	himself	14	20	Mr. Collins	893	900
T21	ENT 906 909	his	14	20	Mr. Collins	906	909
T22	ENT 923 934	a clergyman	14	20	Mr. Collins	923	934
T23	ENT 941 944	his	14	20	Mr. Collins	941	944
T24	ENT 954 962	a rector	14	20	Mr. Collins	954	962
T25	ENT 970 973	him	14	20	Mr. Collins	970	973
T26	ENT 1067 1079	a good house	14	-1	NONE	1067	1079
T27	ENT 1111 1113	he	14	20	Mr. Collins	1111	1113
T28	ENT 1171 1191	the Longbourn family	14	24	Bennets	1171	1191
T29	ENT 1192 1194	he	14	20	Mr. Collins	1192	1194
T30	ENT 1199 1205	a wife	14	24	Bennets	1199	1205
T31	ENT 1219 1221	he	14	20	Mr. Collins	1219	1221
T32	ENT 1238 1258	one of the daughters	14	24	Bennets	1238	1258
T33	ENT 1245 1258	the daughters	14	24	Bennets	1245	1258
T34	ENT 1264 1266	he	14	20	Mr. Collins	1264	1266
T35	ENT 1273 1277	them	14	24	Bennets	1273	1277
T36	ENT 1355 1358	his	14	20	Mr. Collins	1355	1358
T37	ENT 1408 1420	their father	14	4	Mr. Bennet	1408	1420
T38	ENT 1437 1439	he	14	20	Mr. Collins	1437	1439
T39	ENT 1555 1558	his	14	20	Mr. Collins	1555	1558
T40	ENT 1570 1573	His	14	20	Mr. Collins	1570	1573
T41	ENT 1609 1620	Miss Bennet	14	2	Jane	1609	1620
T42	ENT 1646 1649	his	14	20	Mr. Collins	1646	1649
T43	ENT 1678 1681	his	14	20	Mr. Collins	1678	1681
T44	ENT 1759 1762	she	14	2	Jane	1759	1762
T45	ENT 1769 1772	his	14	20	Mr. Collins	1769	1772
T46	ENT 1892 1903	Mrs. Bennet	14	3	Mrs. Bennet	1892	1903
T47	ENT 1953 1956	his	14	20	Mr. Collins	1953	1956
T48	ENT 1953 1972	his parsonage-house	14	-1	NONE	1953	1972
T49	ENT 2014 2017	his	14	20	Mr. Collins	2014	2017
T50	ENT 2031 2041	a mistress	14	24	Bennets	2031	2041
T51	ENT 2067 2076	Longbourn	14	-1	NONE	2067	2076
T52	ENT 2093 2096	her	14	3	Mrs. Bennet	2093	2096
T53	ENT 2188 2190	he	14	20	Mr. Collins	2188	2190
T54	ENT 2215 2218	her	14	3	Mrs. Bennet	2215	2218
T55	ENT 2215 2240	her _ younger _ daughters	14	24	Bennets	2215	2240
T56	ENT 2243 2246	she	14	3	Mrs. Bennet	2243	2246
T57	ENT 2267 2270	her	14	3	Mrs. Bennet	2267	2270
