ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 11 20	Elizabeth	31	0	Elizabeth	11	20
T1	ENT 36 43	herself	31	0	Elizabeth	36	43
T2	ENT 78 82	Jane	31	2	Jane	78	82
T3	ENT 89 101	Mrs. Collins	31	9	Charlotte	89	101
T4	ENT 106 111	Maria	31	15	Maria Lucas	106	111
T5	ENT 139 150	the village	31	21	Mrs. Collins	139	150
T6	ENT 158 161	she	31	0	Elizabeth	158	161
T7	ENT 221 230	a visitor	31	1	Darcy	221	230
T8	ENT 236 239	she	31	0	Elizabeth	236	239
T9	ENT 250 261	no carriage	31	-1	NONE	250	261
T10	ENT 264 267	she	31	0	Elizabeth	264	267
T11	ENT 298 312	Lady Catherine	31	17	Lady Catherine	298	312
T12	ENT 360 363	her	31	0	Elizabeth	360	363
T13	ENT 390 393	she	31	0	Elizabeth	390	393
T14	ENT 467 470	her	31	0	Elizabeth	467	470
T15	ENT 493 502	Mr. Darcy	31	1	Darcy	493	502
T16	ENT 509 518	Mr. Darcy	31	1	Darcy	509	518
T17	ENT 534 542	the room	31	1	Darcy	534	542
T18	ENT 545 547	He	31	1	Darcy	545	547
T19	ENT 581 584	her	31	0	Elizabeth	581	584
T20	ENT 612 615	his	31	1	Darcy	612	615
T21	ENT 637 640	her	31	0	Elizabeth	637	640
T22	ENT 651 653	he	31	1	Darcy	651	653
T23	ENT 673 683	the ladies	31	31	collective	673	683
T24	ENT 734 737	her	31	0	Elizabeth	734	737
T25	ENT 754 761	Rosings	31	-1	NONE	754	761
T26	ENT 933 936	she	31	0	Elizabeth	933	936
T27	ENT 946 949	him	31	1	Darcy	946	949
T28	ENT 958 971	Hertfordshire	31	-1	NONE	958	971
T29	ENT 1007 1009	he	31	1	Darcy	1007	1009
T30	ENT 1062 1065	she	31	0	Elizabeth	1062	1065
T31	ENT 1114 1125	Netherfield	31	-1	NONE	1114	1125
T32	ENT 1142 1151	Mr. Darcy	31	1	Darcy	1142	1151
T33	ENT 1201 1212	Mr. Bingley	31	6	Bingley	1201	1212
T34	ENT 1234 1237	him	31	6	Bingley	1234	1237
T35	ENT 1277 1279	he	31	6	Bingley	1277	1279
T36	ENT 1306 1308	He	31	6	Bingley	1306	1308
T37	ENT 1313 1316	his	31	6	Bingley	1313	1316
T38	ENT 1313 1324	his sisters	31	28	BingSisters	1313	1324
T39	ENT 1360 1366	London	31	-1	NONE	1360	1366
T40	ENT 1407 1410	She	31	0	Elizabeth	1407	1410
T41	ENT 1422 1425	she	31	0	Elizabeth	1422	1425
T42	ENT 1527 1538	Mr. Bingley	31	6	Bingley	1527	1538
T43	ENT 1578 1589	Netherfield	31	-1	NONE	1578	1589
T44	ENT 1623 1626	him	31	6	Bingley	1623	1626
T45	ENT 1660 1662	he	31	6	Bingley	1660	1662
T46	ENT 1688 1691	his	31	6	Bingley	1688	1691
T47	ENT 1697 1702	there	31	-1	NONE	1697	1702
T48	ENT 1719 1721	He	31	6	Bingley	1719	1721
T49	ENT 1726 1738	many friends	31	27	OTHER	1726	1738
T50	ENT 1771 1778	friends	31	27	OTHER	1771	1778
T51	ENT 1833 1835	he	31	6	Bingley	1833	1835
T52	ENT 1862 1873	Netherfield	31	-1	NONE	1862	1873
T53	ENT 1899 1916	the neighbourhood	31	-1	NONE	1899	1916
T54	ENT 1922 1924	he	31	6	Bingley	1922	1924
T55	ENT 1940 1949	the place	31	-1	NONE	1940	1949
T56	ENT 1992 2008	a settled family	31	27	OTHER	1992	2008
T57	ENT 2009 2014	there	31	-1	NONE	2009	2014
T58	ENT 2033 2044	Mr. Bingley	31	6	Bingley	2033	2044
T59	ENT 2058 2067	the house	31	-1	NONE	2058	2067
T60	ENT 2099 2116	the neighbourhood	31	6	Bingley	2099	2116
T61	ENT 2124 2127	his	31	6	Bingley	2124	2127
T62	ENT 2153 2156	him	31	6	Bingley	2153	2156
T63	ENT 2165 2167	it	31	-1	NONE	2165	2167
T64	ENT 2176 2178	it	31	-1	NONE	2176	2178
T65	ENT 2245 2250	Darcy	31	1	Darcy	2245	2250
T66	ENT 2259 2261	he	31	6	Bingley	2259	2261
T67	ENT 2326 2335	Elizabeth	31	0	Elizabeth	2326	2335
T68	ENT 2353 2356	She	31	0	Elizabeth	2353	2356
T69	ENT 2389 2392	his	31	1	Darcy	2389	2392
T70	ENT 2389 2399	his friend	31	6	Bingley	2389	2399
T71	ENT 2501 2504	him	31	1	Darcy	2501	2504
T72	ENT 2507 2509	He	31	1	Darcy	2507	2509
T73	ENT 2551 2555	This	31	-1	NONE	2551	2555
T74	ENT 2562 2586	a very comfortable house	31	-1	NONE	2562	2586
T75	ENT 2589 2603	Lady Catherine	31	17	Lady Catherine	2589	2603
T76	ENT 2646 2657	Mr. Collins	31	20	Mr. Collins	2646	2657
T77	ENT 2672 2680	Hunsford	31	-1	NONE	2672	2680
T78	ENT 2699 2702	she	31	17	Lady Catherine	2699	2702
T79	ENT 2724 2727	she	31	17	Lady Catherine	2724	2727
