ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 26 40	the two ladies	7	28	BingSisters	26	40
T1	ENT 81 90	Elizabeth	7	0	Elizabeth	81	90
T2	ENT 180 183	she	7	0	Elizabeth	180	183
T3	ENT 251 262	Mr. Bingley	7	6	Bingley	251	262
T4	ENT 268 271	she	7	0	Elizabeth	268	271
T5	ENT 314 318	Jane	7	2	Jane	314	318
T6	ENT 344 355	The sisters	7	28	BingSisters	344	355
T7	ENT 519 529	themselves	7	28	BingSisters	519	529
T8	ENT 604 608	Jane	7	2	Jane	604	608
T9	ENT 637 641	them	7	28	BingSisters	637	641
T10	ENT 651 660	Elizabeth	7	0	Elizabeth	651	660
T11	ENT 685 688	her	7	0	Elizabeth	685	688
T12	ENT 706 711	Their	7	28	BingSisters	706	711
T13	ENT 706 719	Their brother	7	6	Bingley	706	719
T14	ENT 735 769	the only one of the party whom she	7	6	Bingley	735	769
T15	ENT 766 769	she	7	0	Elizabeth	766	769
T16	ENT 806 809	His	7	6	Bingley	806	809
T17	ENT 822 826	Jane	7	2	Jane	822	826
T18	ENT 845 848	his	7	6	Bingley	845	848
T19	ENT 863 870	herself	7	0	Elizabeth	863	870
T20	ENT 906 909	her	7	0	Elizabeth	906	909
T21	ENT 918 925	herself	7	0	Elizabeth	918	925
T22	ENT 949 952	she	7	0	Elizabeth	949	952
T23	ENT 962 965	she	7	0	Elizabeth	962	965
T24	ENT 984 994	the others	7	27	OTHER	984	994
T25	ENT 997 1000	She	7	0	Elizabeth	997	1000
T26	ENT 1037 1040	him	7	6	Bingley	1037	1040
T27	ENT 1043 1055	Miss Bingley	7	8	Miss Bingley	1043	1055
T28	ENT 1073 1082	Mr. Darcy	7	1	Darcy	1073	1082
T29	ENT 1085 1088	her	7	8	Miss Bingley	1085	1088
T30	ENT 1085 1095	her sister	7	22	Louisa	1085	1095
T31	ENT 1126 1135	Mr. Hurst	7	27	OTHER	1126	1135
T32	ENT 1146 1155	Elizabeth	7	0	Elizabeth	1146	1155
T33	ENT 1162 1164	he	7	27	OTHER	1162	1164
T34	ENT 1169 1184	an indolent man	7	27	OTHER	1169	1184
T35	ENT 1250 1252	he	7	27	OTHER	1250	1252
T36	ENT 1259 1262	her	7	0	Elizabeth	1259	1262
T37	ENT 1322 1325	her	7	0	Elizabeth	1322	1325
T38	ENT 1351 1354	she	7	0	Elizabeth	1351	1354
T39	ENT 1376 1380	Jane	7	2	Jane	1376	1380
T40	ENT 1387 1399	Miss Bingley	7	8	Miss Bingley	1387	1399
T41	ENT 1414 1417	her	7	0	Elizabeth	1414	1417
T42	ENT 1429 1432	she	7	0	Elizabeth	1429	1432
T43	ENT 1444 1452	the room	7	-1	NONE	1444	1452
T44	ENT 1455 1458	Her	7	0	Elizabeth	1455	1458
T45	ENT 1545 1548	she	7	0	Elizabeth	1545	1548
T46	ENT 1594 1604	Mrs. Hurst	7	22	Louisa	1594	1604
T47	ENT 1639 1642	She	7	22	Louisa	1639	1642
T48	ENT 1681 1684	her	7	0	Elizabeth	1681	1684
T49	ENT 1697 1716	an excellent walker	7	0	Elizabeth	1697	1716
T50	ENT 1740 1743	her	7	0	Elizabeth	1740	1743
T51	ENT 1770 1773	She	7	0	Elizabeth	1770	1773
T52	ENT 1808 1811	She	7	0	Elizabeth	1808	1811
T53	ENT 1827 1833	Louisa	7	22	Louisa	1827	1833
T54	ENT 1918 1921	she	7	0	Elizabeth	1918	1921
T55	ENT 1944 1955	the country	7	-1	NONE	1944	1955
T56	ENT 1966 1969	her	7	0	Elizabeth	1966	1969
T57	ENT 1966 1976	her sister	7	2	Jane	1966	1976
T58	ENT 1990 1993	Her	7	0	Elizabeth	1990	1993
T59	ENT 2041 2044	her	7	0	Elizabeth	2041	2044
T60	ENT 2072 2075	her	7	0	Elizabeth	2072	2075
T61	ENT 2216 2220	Your	7	22	Louisa	2216	2220
T62	ENT 2249 2255	Louisa	7	22	Louisa	2249	2255
T63	ENT 2266 2273	Bingley	7	6	Bingley	2266	2273
T64	ENT 2321 2342	Miss Elizabeth Bennet	7	0	Elizabeth	2321	2342
T65	ENT 2371 2374	she	7	0	Elizabeth	2371	2374
T66	ENT 2385 2393	the room	7	-1	NONE	2385	2393
T67	ENT 2409 2412	Her	7	0	Elizabeth	2409	2412
T68	ENT 2463 2466	You	7	1	Darcy	2463	2466
