ent	loc	string	filenum	id	ent_name	start	end
T0	ENT 51 60	Elizabeth	45	0	Elizabeth	51	60
T1	ENT 71 74	her	45	0	Elizabeth	71	74
T2	ENT 71 80	her uncle	45	10	Gardiner	71	80
T3	ENT 102 110	the town	45	-1	NONE	102	110
T4	ENT 205 223	your eldest sister	45	2	Jane	205	223
T5	ENT 284 297	any young man	45	7	Wickham	284	297
T6	ENT 332 383	a girl who is by no means unprotected or friendless	45	5	Lydia	332	383
T7	ENT 418 421	his	45	7	Wickham	418	421
T8	ENT 418 439	his colonel 's family	45	33	Colonel Forster	418	439
T9	ENT 495 497	he	45	7	Wickham	495	497
T10	ENT 510 513	her	45	5	Lydia	510	513
T11	ENT 510 521	her friends	45	31	collective	510	521
T12	ENT 553 555	he	45	7	Wickham	553	555
T13	ENT 586 598	the regiment	45	-1	NONE	586	598
T14	ENT 626 641	Colonel Forster	45	33	Colonel Forster	626	641
T15	ENT 644 647	His	45	7	Wickham	644	647
T16	ENT 729 738	Elizabeth	45	0	Elizabeth	729	738
T17	ENT 797 810	Mrs. Gardiner	45	11	Mrs. Gardiner	797	810
T18	ENT 833 843	your uncle	45	10	Gardiner	833	843
T19	ENT 933 936	him	45	7	Wickham	933	936
T20	ENT 986 993	Wickham	45	7	Wickham	986	993
T21	ENT 1015 1020	Lizzy	45	0	Elizabeth	1015	1020
T22	ENT 1038 1041	him	45	7	Wickham	1038	1041
T23	ENT 1061 1064	him	45	7	Wickham	1061	1064
T24	ENT 1117 1120	his	45	7	Wickham	1117	1120
T25	ENT 1177 1180	him	45	7	Wickham	1177	1180
T26	ENT 1277 1285	Scotland	45	-1	NONE	1277	1285
T27	ENT 1352 1364	Mr. Gardiner	45	10	Gardiner	1352	1364
T28	ENT 1423 1431	Scotland	45	-1	NONE	1423	1431
T29	ENT 1485 1500	a hackney coach	45	-1	NONE	1485	1500
T30	ENT 1583 1589	Barnet	45	-1	NONE	1583	1589
T31	ENT 1579 1594	the Barnet road	45	-1	NONE	1579	1594
T32	ENT 1628 1632	them	45	31	collective	1628	1632
T33	ENT 1642 1648	London	45	-1	NONE	1642	1648
T34	ENT 1834 1838	them	45	31	collective	1834	1838
T35	ENT 1917 1923	London	45	-1	NONE	1917	1923
T36	ENT 1932 1940	Scotland	45	-1	NONE	1932	1940
T37	ENT 2078 2081	His	45	7	Wickham	2078	2081
T38	ENT 2078 2104	His most particular friend	45	13	Denny	2078	2104
